,,,,,,Daily Price Report-01-01-2026 to 15-04-2026 for Maharashtra,,,,,
Maharashtra,Nanded,Hadgaon APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,400.00","5,800.00","5,500.00",Rs./Quintal,06-02-2026
Maharashtra,Nanded,Hadgaon APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,400.00","5,800.00","5,700.00",Rs./Quintal,02-02-2026
Maharashtra,Nanded,Hadgaon APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,330.00","5,400.00","5,350.00",Rs./Quintal,22-01-2026
Maharashtra,Nanded,Hadgaon APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,350.00","5,450.00","5,400.00",Rs./Quintal,21-01-2026
Maharashtra,Nanded,Hadgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,800.00","5,300.00","5,200.00",Rs./Quintal,20-01-2026
Maharashtra,Nanded,Hadgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,800.00","5,200.00","5,100.00",Rs./Quintal,16-01-2026
Maharashtra,Nanded,Hadgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,500.00","5,100.00","5,000.00",Rs./Quintal,13-01-2026
Maharashtra,Nanded,Hadgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,500.00","5,000.00","4,900.00",Rs./Quintal,12-01-2026
Maharashtra,Nanded,Hadgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,500.00","4,800.00","4,700.00",Rs./Quintal,07-01-2026
Maharashtra,Nanded,Hadgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,500.00","4,900.00","4,800.00",Rs./Quintal,05-01-2026
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"5,000.00","5,300.00","5,200.00",Rs./Quintal,30-03-2026
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,350.00","5,500.00","5,400.00",Rs./Quintal,10-02-2026
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,400.00","5,600.00","5,500.00",Rs./Quintal,30-01-2026
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,350.00","5,500.00","5,400.00",Rs./Quintal,27-01-2026
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,340.00","5,400.00","5,350.00",Rs./Quintal,24-01-2026
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,330.00","5,400.00","5,350.00",Rs./Quintal,21-01-2026
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,800.00","5,300.00","5,100.00",Rs./Quintal,20-01-2026
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,500.00","5,200.00","5,100.00",Rs./Quintal,16-01-2026
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,500.00","5,000.00","4,900.00",Rs./Quintal,13-01-2026
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,600.00","4,900.00","4,800.00",Rs./Quintal,06-01-2026
Maharashtra,Nanded,Himalyatnagar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,800.00","5,200.00","5,000.00",Rs./Quintal,28-02-2026
Maharashtra,Nanded,Himalyatnagar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,800.00","5,200.00","5,000.00",Rs./Quintal,27-02-2026
Maharashtra,Nanded,Himalyatnagar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,800.00","5,200.00","5,000.00",Rs./Quintal,16-02-2026
Maharashtra,Nanded,Himalyatnagar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,800.00","5,200.00","5,000.00",Rs./Quintal,10-02-2026
Maharashtra,Nanded,Himalyatnagar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,800.00","5,200.00","5,000.00",Rs./Quintal,09-02-2026
Maharashtra,Nanded,Himalyatnagar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"5,200.00","5,300.00","5,200.00",Rs./Quintal,06-02-2026
Maharashtra,Nanded,Himalyatnagar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"5,000.00","5,300.00","5,200.00",Rs./Quintal,05-02-2026
Maharashtra,Nanded,Himalyatnagar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"5,000.00","5,300.00","5,200.00",Rs./Quintal,02-02-2026
Maharashtra,Nanded,Himalyatnagar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"5,000.00","5,300.00","5,200.00",Rs./Quintal,01-02-2026
Maharashtra,Nanded,Himalyatnagar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"5,000.00","5,300.00","5,200.00",Rs./Quintal,27-01-2026
Maharashtra,Nanded,Himalyatnagar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"5,000.00","5,200.00","5,100.00",Rs./Quintal,22-01-2026
Maharashtra,Nanded,Himalyatnagar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"5,000.00","5,200.00","5,100.00",Rs./Quintal,21-01-2026
Maharashtra,Nanded,Himalyatnagar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,800.00","5,100.00","5,000.00",Rs./Quintal,19-01-2026
Maharashtra,Nanded,Kandhar APMC,Oil Seeds,Soyabean,Other,Local,"5,000.00","5,600.00","5,450.00",Rs./Quintal,31-03-2026
Maharashtra,Nanded,Kandhar APMC,Oil Seeds,Soyabean,Other,Local,"4,900.00","5,400.00","5,200.00",Rs./Quintal,23-02-2026
Maharashtra,Nanded,Kandhar APMC,Oil Seeds,Soyabean,Other,Local,"5,000.00","5,400.00","5,200.00",Rs./Quintal,22-02-2026
Maharashtra,Nanded,Kandhar APMC,Oil Seeds,Soyabean,Other,Local,"5,000.00","5,400.00","5,200.00",Rs./Quintal,16-02-2026
Maharashtra,Nanded,Kandhar APMC,Oil Seeds,Soyabean,Other,Local,"5,000.00","5,400.00","5,350.00",Rs./Quintal,09-02-2026
Maharashtra,Nanded,Kandhar APMC,Oil Seeds,Soyabean,Other,FAQ,"5,400.00","5,600.00","5,500.00",Rs./Quintal,26-01-2026
Maharashtra,Nanded,Kandhar APMC,Oil Seeds,Soyabean,Other,Local,"5,200.00","5,400.00","5,300.00",Rs./Quintal,21-01-2026
Maharashtra,Nanded,Kandhar APMC,Oil Seeds,Soyabean,Other,Local,"5,000.00","5,200.00","5,100.00",Rs./Quintal,16-01-2026
Maharashtra,Nanded,Kandhar APMC,Oil Seeds,Soyabean,Other,Local,"5,000.00","5,200.00","5,100.00",Rs./Quintal,15-01-2026
Maharashtra,Nanded,Kandhar APMC,Oil Seeds,Soyabean,Other,Local,"5,000.00","5,200.00","5,100.00",Rs./Quintal,14-01-2026
Maharashtra,Nanded,Kandhar APMC,Oil Seeds,Soyabean,Other,Local,"4,750.00","4,950.00","4,850.00",Rs./Quintal,06-01-2026
Maharashtra,Nanded,Kandhar APMC,Oil Seeds,Soyabean,Other,Local,"4,600.00","4,800.00","4,700.00",Rs./Quintal,01-01-2026
Maharashtra,Nanded,Kinwat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,328.00","5,328.00","5,328.00",Rs./Quintal,16-01-2026
Maharashtra,Nanded,Kinwat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,328.00","5,328.00","5,328.00",Rs./Quintal,15-01-2026
Maharashtra,Nanded,Kinwat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,328.00","5,328.00","5,328.00",Rs./Quintal,12-01-2026
Maharashtra,Nanded,Kinwat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,328.00","5,328.00","5,328.00",Rs./Quintal,09-01-2026
Maharashtra,Nanded,Kinwat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,328.00","5,328.00","5,328.00",Rs./Quintal,08-01-2026
Maharashtra,Nanded,Kinwat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,328.00","5,328.00","5,328.00",Rs./Quintal,07-01-2026
Maharashtra,Nanded,Kinwat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,328.00","5,328.00","5,328.00",Rs./Quintal,05-01-2026
Maharashtra,Nanded,Kinwat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,328.00","5,328.00","5,328.00",Rs./Quintal,04-01-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,801.00","5,325.00","5,203.00",Rs./Quintal,13-04-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"5,026.00","5,381.00","5,200.00",Rs./Quintal,11-04-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,500.00","5,251.00","5,000.00",Rs./Quintal,10-04-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"5,000.00","5,270.00","5,200.00",Rs./Quintal,09-04-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"5,200.00","5,390.00","5,300.00",Rs./Quintal,08-04-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"5,000.00","5,301.00","5,151.00",Rs./Quintal,06-04-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"5,000.00","5,481.00","5,225.00",Rs./Quintal,01-04-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,800.00","5,300.00","5,281.00",Rs./Quintal,30-03-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,500.00","5,280.00","5,011.00",Rs./Quintal,28-03-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,900.00","5,250.00","5,100.00",Rs./Quintal,27-03-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,700.00","5,321.00","5,000.00",Rs./Quintal,25-03-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,600.00","5,400.00","5,251.00",Rs./Quintal,23-03-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Non-FAQ,"4,500.00","5,225.00","5,090.00",Rs./Quintal,20-03-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,900.00","5,380.00","5,051.00",Rs./Quintal,19-03-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"3,801.00","5,211.00","5,100.00",Rs./Quintal,16-03-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","5,100.00","4,200.00",Rs./Quintal,14-03-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,200.00","5,254.00","5,200.00",Rs./Quintal,13-03-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,650.00","5,450.00","5,221.00",Rs./Quintal,12-03-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"5,025.00","5,400.00","5,100.00",Rs./Quintal,11-03-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"5,160.00","5,291.00","5,160.00",Rs./Quintal,06-03-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,750.00","5,335.00","5,170.00",Rs./Quintal,05-03-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,531.00","5,200.00","5,128.00",Rs./Quintal,04-03-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,926.00","5,125.00","5,100.00",Rs./Quintal,28-02-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,881.00","5,151.00","5,000.00",Rs./Quintal,27-02-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,826.00","5,203.00","5,011.00",Rs./Quintal,25-02-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,800.00","5,185.00","5,080.00",Rs./Quintal,21-02-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,051.00","5,275.00","5,180.00",Rs./Quintal,20-02-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,701.00","5,311.00","5,285.00",Rs./Quintal,18-02-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,800.00","5,200.00","4,904.00",Rs./Quintal,14-02-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,211.00","5,452.00","5,200.00",Rs./Quintal,13-02-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,700.00","5,112.00","5,099.00",Rs./Quintal,12-02-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"3,700.00","5,195.00","4,916.00",Rs./Quintal,11-02-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","5,281.00","5,050.00",Rs./Quintal,09-02-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,826.00","5,526.00","5,000.00",Rs./Quintal,07-02-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"5,000.00","5,600.00","5,500.00",Rs./Quintal,06-02-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"5,200.00","5,800.00","5,400.00",Rs./Quintal,05-02-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,900.00","5,700.00","5,200.00",Rs./Quintal,02-02-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"5,000.00","5,551.00","5,225.00",Rs./Quintal,31-01-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,900.00","5,721.00","5,500.00",Rs./Quintal,30-01-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"5,500.00","5,793.00","5,700.00",Rs./Quintal,29-01-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,800.00","5,502.00","5,000.00",Rs./Quintal,24-01-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,400.00","5,326.00","5,125.00",Rs./Quintal,23-01-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,500.00","5,281.00","5,100.00",Rs./Quintal,22-01-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,711.00","5,225.00","5,100.00",Rs./Quintal,17-01-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"3,712.00","5,126.00","4,911.00",Rs./Quintal,16-01-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"3,970.00","5,061.00","4,751.00",Rs./Quintal,12-01-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,500.00","5,000.00","4,750.00",Rs./Quintal,10-01-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,000.00","4,911.00","4,800.00",Rs./Quintal,09-01-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,000.00","5,000.00","4,550.00",Rs./Quintal,08-01-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,000.00","4,912.00","4,600.00",Rs./Quintal,07-01-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"3,700.00","4,900.00","4,500.00",Rs./Quintal,05-01-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,811.00","4,500.00",Rs./Quintal,03-01-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"3,950.00","4,790.00","4,400.00",Rs./Quintal,02-01-2026
Maharashtra,Nanded,Loha APMC,Oil Seeds,Soyabean,Other,Local,"4,000.00","4,700.00","4,325.00",Rs./Quintal,01-01-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,400.00","5,600.00","5,500.00",Rs./Quintal,13-04-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,400.00","5,600.00","5,500.00",Rs./Quintal,06-04-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,400.00","5,600.00","5,500.00",Rs./Quintal,28-03-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,400.00","5,450.00","5,400.00",Rs./Quintal,07-03-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,800.00","5,000.00","4,950.00",Rs./Quintal,11-02-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,800.00","5,000.00","4,900.00",Rs./Quintal,10-02-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,350.00","5,450.00","5,400.00",Rs./Quintal,09-02-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,450.00","5,600.00","5,500.00",Rs./Quintal,07-02-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,500.00","5,750.00","5,550.00",Rs./Quintal,06-02-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,350.00","5,600.00","5,500.00",Rs./Quintal,05-02-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,350.00","5,750.00","5,650.00",Rs./Quintal,02-02-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,400.00","5,700.00","5,600.00",Rs./Quintal,31-01-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,400.00","5,650.00","5,550.00",Rs./Quintal,27-01-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,350.00","5,450.00","5,350.00",Rs./Quintal,23-01-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,340.00","5,425.00","5,400.00",Rs./Quintal,22-01-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,330.00","5,350.00","5,340.00",Rs./Quintal,21-01-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,330.00","5,400.00","5,350.00",Rs./Quintal,19-01-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"5,000.00","5,300.00","5,250.00",Rs./Quintal,17-01-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"5,000.00","5,300.00","5,200.00",Rs./Quintal,16-01-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,800.00","5,200.00","5,000.00",Rs./Quintal,13-01-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,900.00","5,125.00","5,000.00",Rs./Quintal,12-01-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,500.00","5,050.00","4,800.00",Rs./Quintal,08-01-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,500.00","5,025.00","4,850.00",Rs./Quintal,07-01-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,150.00","4,925.00","4,700.00",Rs./Quintal,05-01-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,100.00","4,800.00","4,700.00",Rs./Quintal,03-01-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,500.00","4,900.00","4,800.00",Rs./Quintal,02-01-2026
Maharashtra,Nanded,Mukhed APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,850.00","4,700.00",Rs./Quintal,01-01-2026
Maharashtra,Nanded,Mukhed(Mukkambad) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,900.00","5,200.00","5,100.00",Rs./Quintal,12-02-2026
Maharashtra,Nanded,Mukhed(Mukkambad) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"5,000.00","5,200.00","5,050.00",Rs./Quintal,10-02-2026
Maharashtra,Nanded,Mukhed(Mukkambad) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"5,200.00","5,300.00","5,200.00",Rs./Quintal,09-02-2026
Maharashtra,Nanded,Mukhed(Mukkambad) APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,330.00","5,400.00","5,350.00",Rs./Quintal,07-02-2026
Maharashtra,Nanded,Mukhed(Mukkambad) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"5,000.00","5,200.00","5,100.00",Rs./Quintal,06-02-2026
Maharashtra,Nanded,Mukhed(Mukkambad) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"5,000.00","5,200.00","5,100.00",Rs./Quintal,31-01-2026
Maharashtra,Nanded,Mukhed(Mukkambad) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,050.00","4,600.00","4,500.00",Rs./Quintal,30-01-2026
Maharashtra,Nanded,Mukhed(Mukkambad) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,200.00","4,050.00",Rs./Quintal,27-01-2026
Maharashtra,Nanded,Mukhed(Mukkambad) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,200.00","4,050.00",Rs./Quintal,24-01-2026
Maharashtra,Nanded,Mukhed(Mukkambad) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,200.00","4,050.00",Rs./Quintal,22-01-2026
Maharashtra,Nanded,Mukhed(Mukkambad) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,250.00","4,150.00",Rs./Quintal,19-01-2026
Maharashtra,Nanded,Mukhed(Mukkambad) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,200.00","4,100.00",Rs./Quintal,17-01-2026
