,,,,Daily Arrival Report-01-01-2024 to 31-12-2024 for Maharashtra,,,
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,33.80,Metric Tonnes,13-09-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,42.40,Metric Tonnes,09-09-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,39.10,Metric Tonnes,06-09-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,38.30,Metric Tonnes,05-09-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,7.50,Metric Tonnes,04-09-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,29.90,Metric Tonnes,30-08-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,33.50,Metric Tonnes,29-08-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,35.40,Metric Tonnes,28-08-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,17.60,Metric Tonnes,27-08-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,15.10,Metric Tonnes,26-08-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,9.10,Metric Tonnes,23-08-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,40.60,Metric Tonnes,08-08-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,73.90,Metric Tonnes,07-08-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,48.00,Metric Tonnes,06-08-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,52.60,Metric Tonnes,05-08-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,88.50,Metric Tonnes,02-08-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,56.70,Metric Tonnes,31-07-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,130.00,Metric Tonnes,22-07-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,190.00,Metric Tonnes,18-07-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,127.30,Metric Tonnes,16-07-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,14.70,Metric Tonnes,11-07-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,58.90,Metric Tonnes,10-07-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,83.70,Metric Tonnes,09-07-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,42.60,Metric Tonnes,04-07-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,57.80,Metric Tonnes,03-07-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,43.00,Metric Tonnes,02-07-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,47.40,Metric Tonnes,28-06-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,198.80,Metric Tonnes,05-04-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,222.70,Metric Tonnes,04-04-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,219.20,Metric Tonnes,03-04-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,230.60,Metric Tonnes,02-04-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,15.80,Metric Tonnes,30-03-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,132.70,Metric Tonnes,26-03-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,78.80,Metric Tonnes,22-03-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,63.70,Metric Tonnes,21-03-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,53.60,Metric Tonnes,20-03-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,57.20,Metric Tonnes,19-03-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,64.10,Metric Tonnes,18-03-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,130.40,Metric Tonnes,15-03-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,64.50,Metric Tonnes,12-03-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,92.00,Metric Tonnes,11-03-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,60.80,Metric Tonnes,05-03-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,76.70,Metric Tonnes,04-03-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,59.60,Metric Tonnes,28-02-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,73.00,Metric Tonnes,27-02-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,47.00,Metric Tonnes,22-02-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,54.00,Metric Tonnes,21-02-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,57.00,Metric Tonnes,16-02-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,80.00,Metric Tonnes,15-02-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,78.00,Metric Tonnes,13-02-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,75.00,Metric Tonnes,12-02-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,44.00,Metric Tonnes,07-02-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,65.00,Metric Tonnes,02-02-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,72.00,Metric Tonnes,01-02-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,17.00,Metric Tonnes,15-01-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,16.00,Metric Tonnes,12-01-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,37.00,Metric Tonnes,04-01-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,33.00,Metric Tonnes,02-01-2024
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,9.00,Metric Tonnes,01-01-2024

