,,,,Daily Arrival Report-01-01-2023 to 31-12-2023 for Maharashtra,,,
Maharashtra,Nanded,Kandhar APMC,Fibre Crops,Cotton,1.00,Metric Tonnes,12-12-2023
Maharashtra,Nanded,Kandhar APMC,Fibre Crops,Cotton,1.00,Metric Tonnes,07-02-2023
Maharashtra,Nanded,Kandhar APMC,Fibre Crops,Cotton,1.00,Metric Tonnes,01-02-2023
Maharashtra,Nanded,Kandhar APMC,Fibre Crops,Cotton,1.00,Metric Tonnes,31-01-2023
Maharashtra,Nanded,Kandhar APMC,Fibre Crops,Cotton,1.00,Metric Tonnes,03-01-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,11-05-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,10-05-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,06-05-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,3.00,Metric Tonnes,03-05-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,02-05-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,29-04-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,26-04-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,25-04-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,24-04-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,21-04-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,19-04-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,18-04-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,17-04-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,5.00,Metric Tonnes,15-04-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,5.00,Metric Tonnes,13-04-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,5.00,Metric Tonnes,12-04-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,5.00,Metric Tonnes,11-04-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,5.00,Metric Tonnes,10-04-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,08-04-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,3.00,Metric Tonnes,06-04-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,5.00,Metric Tonnes,05-04-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,03-04-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,5.00,Metric Tonnes,01-04-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,6.00,Metric Tonnes,31-03-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,29-03-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,28-03-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,3.00,Metric Tonnes,25-03-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,24-03-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,5.00,Metric Tonnes,23-03-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,20-03-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,6.00,Metric Tonnes,18-03-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,6.00,Metric Tonnes,17-03-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,5.00,Metric Tonnes,16-03-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,15-03-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,14-03-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,10-03-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,6.00,Metric Tonnes,09-03-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,6.00,Metric Tonnes,06-03-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,04-03-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,03-03-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,9.00,Metric Tonnes,02-03-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,01-03-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,28-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,6.00,Metric Tonnes,27-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,25-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,6.00,Metric Tonnes,24-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,9.00,Metric Tonnes,23-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,22-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,21-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,17-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,16-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,12.00,Metric Tonnes,15-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,9.00,Metric Tonnes,14-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,13-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,6.00,Metric Tonnes,11-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,11.00,Metric Tonnes,10-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,9.00,Metric Tonnes,09-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,08-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,5.00,Metric Tonnes,07-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,5.00,Metric Tonnes,06-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,04-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,03-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,02-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,01-02-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,31-01-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,30-01-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,17-01-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,6.00,Metric Tonnes,14-01-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,12.00,Metric Tonnes,12-01-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,11-01-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,16.00,Metric Tonnes,07-01-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,14.00,Metric Tonnes,04-01-2023
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,15.00,Metric Tonnes,03-01-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,63.07,Metric Tonnes,23-11-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,10.64,Metric Tonnes,27-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,19.85,Metric Tonnes,26-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,50.23,Metric Tonnes,25-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,66.20,Metric Tonnes,24-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,160.32,Metric Tonnes,23-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,110.27,Metric Tonnes,22-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,123.88,Metric Tonnes,21-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,110.37,Metric Tonnes,20-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,94.25,Metric Tonnes,19-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,46.83,Metric Tonnes,18-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,49.31,Metric Tonnes,17-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,107.74,Metric Tonnes,16-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,130.00,Metric Tonnes,15-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,104.78,Metric Tonnes,14-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,180.50,Metric Tonnes,13-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,159.06,Metric Tonnes,12-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,72.90,Metric Tonnes,11-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,155.54,Metric Tonnes,10-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,141.12,Metric Tonnes,09-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,146.40,Metric Tonnes,08-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,163.92,Metric Tonnes,07-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,177.07,Metric Tonnes,06-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,102.52,Metric Tonnes,05-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,50.06,Metric Tonnes,04-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,69.33,Metric Tonnes,03-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,68.27,Metric Tonnes,02-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,48.89,Metric Tonnes,01-06-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,49.19,Metric Tonnes,31-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,45.21,Metric Tonnes,30-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,57.13,Metric Tonnes,29-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,62.77,Metric Tonnes,28-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,88.93,Metric Tonnes,27-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,170.15,Metric Tonnes,26-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,125.79,Metric Tonnes,25-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,179.44,Metric Tonnes,24-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,152.26,Metric Tonnes,23-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,110.40,Metric Tonnes,22-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,104.44,Metric Tonnes,21-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,185.32,Metric Tonnes,20-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,148.99,Metric Tonnes,19-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,164.77,Metric Tonnes,18-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,163.73,Metric Tonnes,17-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,71.08,Metric Tonnes,16-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,119.36,Metric Tonnes,15-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,123.80,Metric Tonnes,14-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,141.49,Metric Tonnes,13-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,83.69,Metric Tonnes,12-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,105.61,Metric Tonnes,11-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,135.41,Metric Tonnes,10-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,146.40,Metric Tonnes,09-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,138.86,Metric Tonnes,08-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,138.53,Metric Tonnes,07-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,63.31,Metric Tonnes,06-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,49.61,Metric Tonnes,05-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,42.98,Metric Tonnes,04-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,81.49,Metric Tonnes,03-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,82.28,Metric Tonnes,02-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,101.78,Metric Tonnes,01-05-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,45.36,Metric Tonnes,30-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,76.24,Metric Tonnes,29-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,58.69,Metric Tonnes,28-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,94.27,Metric Tonnes,27-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,67.41,Metric Tonnes,26-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,91.56,Metric Tonnes,25-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,67.13,Metric Tonnes,24-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,61.80,Metric Tonnes,23-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,111.71,Metric Tonnes,22-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,108.53,Metric Tonnes,21-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,130.57,Metric Tonnes,20-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,131.36,Metric Tonnes,19-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,143.60,Metric Tonnes,18-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,145.44,Metric Tonnes,17-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,72.37,Metric Tonnes,16-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,54.00,Metric Tonnes,15-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,75.47,Metric Tonnes,14-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,98.20,Metric Tonnes,13-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,110.47,Metric Tonnes,12-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,122.90,Metric Tonnes,11-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,99.97,Metric Tonnes,10-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,39.50,Metric Tonnes,09-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,68.68,Metric Tonnes,08-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,75.35,Metric Tonnes,07-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,76.14,Metric Tonnes,06-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,90.49,Metric Tonnes,05-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,80.89,Metric Tonnes,04-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,55.14,Metric Tonnes,03-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,88.63,Metric Tonnes,02-04-2023
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,79.74,Metric Tonnes,01-04-2023

