,,,,Daily Arrival Report-01-01-2023 to 31-12-2023 for Maharashtra,,,
State,District,Market,Commodity Group,Commodity,Arrival Quantity,Arrival Unit,Arrival Date
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,180.00,Metric Tonnes,12-06-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,182.00,Metric Tonnes,09-06-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,182.00,Metric Tonnes,08-06-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,150.00,Metric Tonnes,06-06-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,200.00,Metric Tonnes,05-06-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,209.00,Metric Tonnes,02-06-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,205.00,Metric Tonnes,01-06-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,204.00,Metric Tonnes,31-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,201.00,Metric Tonnes,30-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,131.00,Metric Tonnes,29-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,123.00,Metric Tonnes,27-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,200.00,Metric Tonnes,26-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,227.00,Metric Tonnes,25-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,221.00,Metric Tonnes,24-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,170.00,Metric Tonnes,23-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,225.00,Metric Tonnes,22-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,235.00,Metric Tonnes,18-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,262.00,Metric Tonnes,17-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,345.00,Metric Tonnes,16-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,67.00,Metric Tonnes,13-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,33.00,Metric Tonnes,12-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,387.00,Metric Tonnes,11-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,443.00,Metric Tonnes,10-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,425.00,Metric Tonnes,09-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,435.00,Metric Tonnes,08-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,280.00,Metric Tonnes,05-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,254.00,Metric Tonnes,04-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,200.00,Metric Tonnes,03-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,199.00,Metric Tonnes,02-05-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,202.00,Metric Tonnes,27-04-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,200.00,Metric Tonnes,26-04-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,293.00,Metric Tonnes,25-04-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,336.00,Metric Tonnes,24-04-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,317.00,Metric Tonnes,21-04-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,373.00,Metric Tonnes,19-04-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,317.00,Metric Tonnes,18-04-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,353.00,Metric Tonnes,17-04-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,60.00,Metric Tonnes,15-04-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,352.00,Metric Tonnes,13-04-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,264.00,Metric Tonnes,12-04-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,324.00,Metric Tonnes,11-04-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,322.00,Metric Tonnes,10-04-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,22.00,Metric Tonnes,08-04-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,197.00,Metric Tonnes,07-04-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,211.00,Metric Tonnes,05-04-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,293.00,Metric Tonnes,03-04-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,176.00,Metric Tonnes,27-03-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,23.00,Metric Tonnes,25-03-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,152.00,Metric Tonnes,24-03-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,192.00,Metric Tonnes,23-03-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,260.00,Metric Tonnes,22-03-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,73.00,Metric Tonnes,20-03-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,20.00,Metric Tonnes,17-03-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,69.00,Metric Tonnes,16-03-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,64.00,Metric Tonnes,14-03-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,67.00,Metric Tonnes,13-03-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,81.00,Metric Tonnes,10-03-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,38.00,Metric Tonnes,08-03-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,30.00,Metric Tonnes,06-03-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,137.00,Metric Tonnes,03-03-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,86.00,Metric Tonnes,02-03-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,77.00,Metric Tonnes,01-03-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,62.00,Metric Tonnes,28-02-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,196.00,Metric Tonnes,27-02-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,145.00,Metric Tonnes,24-02-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,74.00,Metric Tonnes,23-02-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,26.00,Metric Tonnes,22-02-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,70.00,Metric Tonnes,21-02-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,78.00,Metric Tonnes,17-02-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,52.00,Metric Tonnes,16-02-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,48.00,Metric Tonnes,14-02-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,94.00,Metric Tonnes,13-02-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,82.00,Metric Tonnes,10-02-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,57.00,Metric Tonnes,09-02-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,148.00,Metric Tonnes,08-02-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,55.00,Metric Tonnes,07-02-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,88.00,Metric Tonnes,06-02-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,54.00,Metric Tonnes,03-02-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,43.00,Metric Tonnes,02-02-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,89.00,Metric Tonnes,01-02-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,21.00,Metric Tonnes,31-01-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,82.00,Metric Tonnes,30-01-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,65.00,Metric Tonnes,27-01-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,82.00,Metric Tonnes,25-01-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,48.00,Metric Tonnes,23-01-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,82.00,Metric Tonnes,20-01-2023
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,82.00,Metric Tonnes,19-01-2023

