,,,,,,Daily Price Report-01-01-2025 to 31-12-2025 for Maharashtra,,,,,
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,750.00","4,750.00","4,750.00",Rs./Quintal,15-11-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,385.00","4,615.00","4,500.00",Rs./Quintal,11-11-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,825.00","4,521.00","4,173.00",Rs./Quintal,08-11-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,500.00","4,521.00","4,012.00",Rs./Quintal,07-11-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,130.00","4,380.00","4,255.00",Rs./Quintal,06-11-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,161.00","4,456.00","4,308.00",Rs./Quintal,05-11-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,875.00","4,400.00","4,138.00",Rs./Quintal,04-11-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,040.00","4,472.00","4,256.00",Rs./Quintal,03-11-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,985.00","4,171.00","4,078.00",Rs./Quintal,20-10-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,835.00","4,045.00","3,940.00",Rs./Quintal,18-10-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,949.00","4,111.00","4,030.00",Rs./Quintal,09-10-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"2,900.00","4,121.00","3,511.00",Rs./Quintal,08-10-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"2,350.00","4,201.00","3,275.00",Rs./Quintal,07-10-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,430.00","4,081.00","3,756.00",Rs./Quintal,03-10-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,440.00","3,560.00","3,500.00",Rs./Quintal,01-10-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","3,800.00","3,800.00",Rs./Quintal,27-09-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,250.00","4,125.00",Rs./Quintal,22-09-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,000.00","4,151.00","3,575.00",Rs./Quintal,19-09-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,476.00","4,476.00","4,476.00",Rs./Quintal,20-08-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,200.00","4,200.00","4,200.00",Rs./Quintal,19-08-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,205.00","4,205.00","4,205.00",Rs./Quintal,12-08-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,320.00","4,320.00","4,320.00",Rs./Quintal,02-08-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,200.00","4,200.00","4,200.00",Rs./Quintal,01-08-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,200.00","4,200.00","4,200.00",Rs./Quintal,28-07-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,200.00","4,200.00","4,200.00",Rs./Quintal,25-07-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,151.00","4,151.00","4,151.00",Rs./Quintal,19-07-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,100.00","4,100.00","4,100.00",Rs./Quintal,18-07-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,091.00","4,091.00","4,091.00",Rs./Quintal,11-07-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,065.00","4,065.00","4,065.00",Rs./Quintal,09-07-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,041.00","4,041.00","4,041.00",Rs./Quintal,08-07-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,100.00","4,100.00","4,100.00",Rs./Quintal,07-07-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,980.00","3,980.00","3,980.00",Rs./Quintal,05-07-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,025.00","4,025.00","4,025.00",Rs./Quintal,02-07-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,050.00","4,050.00","4,050.00",Rs./Quintal,30-06-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,850.00","3,900.00","3,875.00",Rs./Quintal,28-06-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,213.00","4,006.00",Rs./Quintal,23-06-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,000.00","4,000.00",Rs./Quintal,21-06-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,056.00","4,056.00","4,056.00",Rs./Quintal,04-06-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,951.00","4,050.00","4,000.00",Rs./Quintal,03-06-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,940.00","3,940.00","3,940.00",Rs./Quintal,31-05-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,135.00","4,067.00",Rs./Quintal,30-05-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,125.00","4,125.00","4,125.00",Rs./Quintal,29-05-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,100.00","4,100.00","4,100.00",Rs./Quintal,27-05-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,168.00","4,168.00","4,168.00",Rs./Quintal,26-05-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,075.00","4,075.00","4,075.00",Rs./Quintal,21-05-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,000.00","4,000.00",Rs./Quintal,19-05-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,990.00","3,990.00","3,990.00",Rs./Quintal,16-05-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,220.00","4,220.00","4,220.00",Rs./Quintal,10-05-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,140.00","4,140.00","4,140.00",Rs./Quintal,06-05-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,130.00","4,130.00","4,130.00",Rs./Quintal,05-05-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,100.00","4,100.00","4,100.00",Rs./Quintal,02-05-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,025.00","4,100.00","4,062.00",Rs./Quintal,30-04-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,170.00","4,170.00","4,170.00",Rs./Quintal,29-04-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,205.00","3,205.00","3,205.00",Rs./Quintal,25-04-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,225.00","4,225.00","4,225.00",Rs./Quintal,23-04-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,189.00","4,331.00","4,260.00",Rs./Quintal,22-04-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,325.00","4,325.00","4,325.00",Rs./Quintal,21-04-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,315.00","4,315.00","4,315.00",Rs./Quintal,19-04-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,300.00","4,310.00","4,305.00",Rs./Quintal,18-04-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,390.00","4,195.00",Rs./Quintal,16-04-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,355.00","4,361.00","4,358.00",Rs./Quintal,15-04-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,435.00","4,461.00","4,448.00",Rs./Quintal,14-04-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,480.00","4,480.00","4,480.00",Rs./Quintal,11-04-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,296.00","4,296.00","4,296.00",Rs./Quintal,08-04-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,245.00","4,245.00","4,245.00",Rs./Quintal,05-04-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,250.00","4,350.00","4,300.00",Rs./Quintal,04-04-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,265.00","4,265.00","4,265.00",Rs./Quintal,01-04-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,675.00","4,131.00","3,903.00",Rs./Quintal,28-03-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","3,900.00","3,900.00",Rs./Quintal,27-03-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","3,900.00","3,900.00",Rs./Quintal,26-03-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,000.00","4,000.00",Rs./Quintal,24-03-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,961.00","3,961.00","3,961.00",Rs./Quintal,22-03-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,875.00","3,875.00","3,875.00",Rs./Quintal,19-03-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","3,900.00","3,900.00",Rs./Quintal,18-03-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,750.00","3,900.00","3,825.00",Rs./Quintal,17-03-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,825.00","3,825.00","3,825.00",Rs./Quintal,15-03-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,850.00","3,850.00","3,850.00",Rs./Quintal,12-03-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,805.00","3,805.00","3,805.00",Rs./Quintal,11-03-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,700.00","3,934.00","3,817.00",Rs./Quintal,07-03-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,721.00","3,825.00","3,773.00",Rs./Quintal,05-03-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,877.00","3,882.00","3,879.00",Rs./Quintal,03-03-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,931.00","3,941.00","3,936.00",Rs./Quintal,24-02-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,015.00","4,008.00",Rs./Quintal,22-02-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,746.00","3,975.00","3,860.00",Rs./Quintal,21-02-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","3,989.00","3,894.00",Rs./Quintal,15-02-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,961.00","3,961.00","3,961.00",Rs./Quintal,14-02-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,969.00","4,026.00","3,997.00",Rs./Quintal,07-02-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,775.00","4,000.00","3,887.00",Rs./Quintal,06-02-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,981.00","4,050.00","4,015.00",Rs./Quintal,05-02-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,017.00","4,070.00","4,043.00",Rs./Quintal,04-02-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,020.00","4,026.00","4,023.00",Rs./Quintal,03-02-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,000.00","3,950.00",Rs./Quintal,01-02-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,960.00","4,018.00","3,989.00",Rs./Quintal,31-01-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,031.00","4,079.00","4,055.00",Rs./Quintal,30-01-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,890.00","4,031.00","3,960.00",Rs./Quintal,29-01-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,865.00","4,038.00","3,951.00",Rs./Quintal,28-01-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,040.00","3,970.00",Rs./Quintal,27-01-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,733.00","4,080.00","3,906.00",Rs./Quintal,25-01-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,900.00","3,900.00","3,900.00",Rs./Quintal,23-01-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,981.00","4,026.00","4,003.00",Rs./Quintal,21-01-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,075.00","4,080.00","4,077.00",Rs./Quintal,20-01-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,981.00","4,105.00","4,043.00",Rs./Quintal,18-01-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,091.00","4,100.00","4,095.00",Rs./Quintal,17-01-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,990.00","4,142.00","4,066.00",Rs./Quintal,15-01-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,189.00","4,189.00","4,189.00",Rs./Quintal,13-01-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,891.00","4,171.00","4,031.00",Rs./Quintal,11-01-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,171.00","4,200.00","4,185.00",Rs./Quintal,10-01-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,961.00","4,175.00","4,068.00",Rs./Quintal,08-01-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,931.00","4,100.00","4,015.00",Rs./Quintal,07-01-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,500.00","4,100.00","3,800.00",Rs./Quintal,06-01-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,020.00","4,115.00","4,111.00",Rs./Quintal,04-01-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,080.00","4,200.00","4,140.00",Rs./Quintal,03-01-2025
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,040.00","4,191.00","4,115.00",Rs./Quintal,01-01-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,200.00","4,605.00","4,440.00",Rs./Quintal,05-12-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,300.00","4,795.00","4,520.00",Rs./Quintal,21-11-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,150.00","4,770.00","4,430.00",Rs./Quintal,18-11-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,120.00","4,600.00","4,300.00",Rs./Quintal,06-11-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,580.00","4,250.00",Rs./Quintal,03-11-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,890.00","4,415.00","4,170.00",Rs./Quintal,31-10-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,840.00","4,355.00","3,900.00",Rs./Quintal,29-10-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,760.00","4,300.00","4,050.00",Rs./Quintal,28-10-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,350.00","4,100.00",Rs./Quintal,27-10-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,000.00","4,400.00","3,900.00",Rs./Quintal,16-10-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,850.00","4,275.00","4,000.00",Rs./Quintal,15-10-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,500.00","4,190.00","3,800.00",Rs./Quintal,13-10-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,775.00","4,295.00","3,900.00",Rs./Quintal,09-10-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,710.00","4,280.00","3,940.00",Rs./Quintal,06-10-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,055.00","4,310.00","4,150.00",Rs./Quintal,26-09-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,820.00","4,375.00","4,250.00",Rs./Quintal,15-09-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,720.00","4,500.00",Rs./Quintal,25-08-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,300.00","4,845.00","4,650.00",Rs./Quintal,18-08-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,350.00","4,780.00","4,600.00",Rs./Quintal,04-08-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,960.00","4,445.00","4,000.00",Rs./Quintal,14-07-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,100.00","4,400.00","4,300.00",Rs./Quintal,07-07-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,950.00","4,405.00","4,200.00",Rs./Quintal,23-06-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,390.00","4,200.00",Rs./Quintal,20-06-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,100.00","4,385.00","4,200.00",Rs./Quintal,16-06-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,050.00","4,360.00","4,200.00",Rs./Quintal,13-06-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,305.00","4,200.00",Rs./Quintal,06-06-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,910.00","4,345.00","4,230.00",Rs./Quintal,28-05-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,050.00","4,340.00","4,230.00",Rs./Quintal,23-05-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,100.00","4,355.00","4,200.00",Rs./Quintal,21-05-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,345.00","4,100.00",Rs./Quintal,19-05-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,100.00","4,350.00","4,250.00",Rs./Quintal,16-05-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,945.00","4,365.00","4,200.00",Rs./Quintal,02-05-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,200.00","4,415.00","4,350.00",Rs./Quintal,28-04-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,325.00","4,445.00","4,400.00",Rs./Quintal,23-04-2025
Maharashtra,Nanded,Dharmabad APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,350.00","4,475.00","4,420.00",Rs./Quintal,21-04-2025
