,,,,Daily Arrival Report-01-01-2022 to 31-12-2022 for Maharashtra,,,
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,16.00,Metric Tonnes,14-09-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,12.00,Metric Tonnes,13-09-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,10.00,Metric Tonnes,06-09-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,5.00,Metric Tonnes,02-09-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,01-09-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,31.00,Metric Tonnes,24-08-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,117.00,Metric Tonnes,23-08-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,33.00,Metric Tonnes,22-08-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,10.00,Metric Tonnes,19-08-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,18-08-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,9.00,Metric Tonnes,12-08-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,3.00,Metric Tonnes,06-08-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,24.00,Metric Tonnes,05-08-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,21.00,Metric Tonnes,03-08-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,01-08-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,30-07-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,18.00,Metric Tonnes,29-07-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,24.00,Metric Tonnes,27-07-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,22.00,Metric Tonnes,25-07-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,38.00,Metric Tonnes,22-07-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,13.00,Metric Tonnes,21-07-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,21.00,Metric Tonnes,20-07-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,49.00,Metric Tonnes,19-07-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,18-07-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,13.00,Metric Tonnes,15-07-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,04-07-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,2.00,Metric Tonnes,25-06-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,4.00,Metric Tonnes,24-06-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,19.00,Metric Tonnes,23-06-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,18.00,Metric Tonnes,22-06-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,16.00,Metric Tonnes,20-06-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,15.00,Metric Tonnes,18-06-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,18.00,Metric Tonnes,16-06-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,21.00,Metric Tonnes,15-06-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,4.00,Metric Tonnes,11-06-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,5.00,Metric Tonnes,09-06-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,08-06-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,1.00,Metric Tonnes,06-06-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,10.00,Metric Tonnes,03-06-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,23.00,Metric Tonnes,02-06-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,17.00,Metric Tonnes,01-06-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,11.00,Metric Tonnes,20-05-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,9.00,Metric Tonnes,19-05-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,13.00,Metric Tonnes,18-05-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,11.00,Metric Tonnes,17-05-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,16-05-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,2.00,Metric Tonnes,14-05-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,4.00,Metric Tonnes,13-05-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,12.00,Metric Tonnes,12-05-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,12.00,Metric Tonnes,11-05-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,4.00,Metric Tonnes,10-05-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,10.00,Metric Tonnes,09-05-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,07-05-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,35.00,Metric Tonnes,06-05-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,1.00,Metric Tonnes,05-05-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,11.00,Metric Tonnes,04-05-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,16.00,Metric Tonnes,02-05-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,52.00,Metric Tonnes,27-04-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,33.00,Metric Tonnes,23-04-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,17.00,Metric Tonnes,21-04-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,70.00,Metric Tonnes,20-04-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,85.00,Metric Tonnes,18-04-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,48.00,Metric Tonnes,16-04-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,349.00,Metric Tonnes,13-04-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,38.00,Metric Tonnes,12-04-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,86.00,Metric Tonnes,11-04-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,184.00,Metric Tonnes,09-04-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,76.00,Metric Tonnes,07-04-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,47.00,Metric Tonnes,05-04-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,49.00,Metric Tonnes,04-04-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,74.00,Metric Tonnes,02-04-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,26.00,Metric Tonnes,31-03-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,34.00,Metric Tonnes,30-03-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,44.00,Metric Tonnes,29-03-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,43.00,Metric Tonnes,25-03-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,49.00,Metric Tonnes,24-03-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,31.00,Metric Tonnes,23-03-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,29.00,Metric Tonnes,22-03-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,66.00,Metric Tonnes,21-03-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,30.00,Metric Tonnes,16-03-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,32.00,Metric Tonnes,15-03-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,61.00,Metric Tonnes,14-03-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,46.00,Metric Tonnes,12-03-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,98.00,Metric Tonnes,11-03-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,77.00,Metric Tonnes,10-03-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,62.00,Metric Tonnes,09-03-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,63.00,Metric Tonnes,07-03-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,79.00,Metric Tonnes,05-03-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,118.00,Metric Tonnes,04-03-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,142.00,Metric Tonnes,03-03-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,80.00,Metric Tonnes,28-02-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,52.00,Metric Tonnes,26-02-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,126.00,Metric Tonnes,25-02-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,66.00,Metric Tonnes,24-02-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,59.00,Metric Tonnes,23-02-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,77.00,Metric Tonnes,22-02-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,82.00,Metric Tonnes,21-02-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,49.00,Metric Tonnes,18-02-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,82.00,Metric Tonnes,17-02-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,65.00,Metric Tonnes,16-02-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,89.00,Metric Tonnes,15-02-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,58.00,Metric Tonnes,14-02-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,45.00,Metric Tonnes,12-02-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,19.00,Metric Tonnes,10-02-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,61.00,Metric Tonnes,09-02-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,130.00,Metric Tonnes,08-02-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,32.00,Metric Tonnes,04-02-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,22.00,Metric Tonnes,03-02-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,47.00,Metric Tonnes,02-02-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,36.00,Metric Tonnes,31-01-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,67.00,Metric Tonnes,27-01-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,11.00,Metric Tonnes,25-01-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,78.00,Metric Tonnes,24-01-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,26.00,Metric Tonnes,22-01-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,61.00,Metric Tonnes,21-01-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,28.00,Metric Tonnes,20-01-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,80.00,Metric Tonnes,19-01-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,54.00,Metric Tonnes,18-01-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,63.00,Metric Tonnes,17-01-2022
Maharashtra,Nanded,Nanded APMC,Oil Seeds,Soyabean,12.00,Metric Tonnes,01-01-2022

