,,,,Daily Arrival Report-01-01-2025 to 31-12-2025 for Maharashtra,,,
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,189.00,Metric Tonnes,16-05-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,135.00,Metric Tonnes,15-05-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,120.00,Metric Tonnes,12-05-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,236.50,Metric Tonnes,09-05-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,125.00,Metric Tonnes,08-05-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,120.00,Metric Tonnes,07-05-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,222.80,Metric Tonnes,06-05-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,270.00,Metric Tonnes,02-05-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,230.00,Metric Tonnes,29-04-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,179.30,Metric Tonnes,26-04-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,213.00,Metric Tonnes,24-04-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,184.30,Metric Tonnes,22-04-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,135.00,Metric Tonnes,21-04-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,210.00,Metric Tonnes,18-04-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,200.00,Metric Tonnes,16-04-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,177.60,Metric Tonnes,15-04-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,180.00,Metric Tonnes,11-04-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,121.70,Metric Tonnes,10-04-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,143.50,Metric Tonnes,08-04-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,137.90,Metric Tonnes,07-04-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,170.00,Metric Tonnes,04-04-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,172.00,Metric Tonnes,03-04-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,164.60,Metric Tonnes,02-04-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,187.60,Metric Tonnes,01-04-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,113.70,Metric Tonnes,28-03-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,77.00,Metric Tonnes,27-03-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,69.70,Metric Tonnes,26-03-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,33.80,Metric Tonnes,25-03-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,145.70,Metric Tonnes,24-03-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,82.40,Metric Tonnes,21-03-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,64.90,Metric Tonnes,20-03-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,58.50,Metric Tonnes,19-03-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,48.50,Metric Tonnes,18-03-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,87.20,Metric Tonnes,17-03-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,46.30,Metric Tonnes,12-03-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,32.90,Metric Tonnes,11-03-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,124.00,Metric Tonnes,10-03-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,37.80,Metric Tonnes,07-03-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,29.00,Metric Tonnes,06-03-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,44.00,Metric Tonnes,03-03-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,25.90,Metric Tonnes,28-02-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,20.00,Metric Tonnes,25-02-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,21.20,Metric Tonnes,24-02-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,15.20,Metric Tonnes,21-02-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,24.80,Metric Tonnes,20-02-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,58.20,Metric Tonnes,17-02-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,23.30,Metric Tonnes,14-02-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,50.00,Metric Tonnes,07-02-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,16.70,Metric Tonnes,06-02-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,21.80,Metric Tonnes,05-02-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,24.20,Metric Tonnes,04-02-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,19.40,Metric Tonnes,03-02-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,23.50,Metric Tonnes,31-01-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,46.90,Metric Tonnes,30-01-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,21.60,Metric Tonnes,27-01-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,9.90,Metric Tonnes,24-01-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,57.10,Metric Tonnes,23-01-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,40.20,Metric Tonnes,22-01-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,46.70,Metric Tonnes,21-01-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,57.00,Metric Tonnes,20-01-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,17.10,Metric Tonnes,17-01-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,36.80,Metric Tonnes,16-01-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,24.60,Metric Tonnes,14-01-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,18.30,Metric Tonnes,10-01-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,20.80,Metric Tonnes,09-01-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,32.50,Metric Tonnes,08-01-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,52.40,Metric Tonnes,07-01-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,50.20,Metric Tonnes,06-01-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,17.80,Metric Tonnes,03-01-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,32.60,Metric Tonnes,02-01-2025
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,34.60,Metric Tonnes,01-01-2025

