,,,,,,Daily Price Report-01-01-2025 to 31-12-2025 for Maharashtra,,,,,
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"5,650.00","6,100.00","5,900.00",Rs./Quintal,31-10-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"5,500.00","6,100.00","5,900.00",Rs./Quintal,28-10-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"5,900.00","6,100.00","6,050.00",Rs./Quintal,27-10-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"5,900.00","6,000.00","5,950.00",Rs./Quintal,24-10-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"6,000.00","6,100.00","6,050.00",Rs./Quintal,20-10-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"6,500.00","7,100.00","6,800.00",Rs./Quintal,12-03-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"6,600.00","7,250.00","6,900.00",Rs./Quintal,11-03-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"6,500.00","7,050.00","6,800.00",Rs./Quintal,10-03-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"6,600.00","7,100.00","6,900.00",Rs./Quintal,08-03-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"6,500.00","7,050.00","6,800.00",Rs./Quintal,07-03-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"6,600.00","7,000.00","6,800.00",Rs./Quintal,06-03-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"6,500.00","7,000.00","6,800.00",Rs./Quintal,05-03-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"7,000.00","7,406.00","7,283.00",Rs./Quintal,08-02-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"7,000.00","7,421.00","7,246.00",Rs./Quintal,07-02-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"7,000.00","7,421.00","7,246.00",Rs./Quintal,05-02-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"7,000.00","7,421.00","7,283.00",Rs./Quintal,04-02-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"7,000.00","7,421.00","7,383.00",Rs./Quintal,01-02-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"7,000.00","7,421.00","7,369.00",Rs./Quintal,31-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"7,421.00","7,421.00","7,421.00",Rs./Quintal,30-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"7,421.00","7,421.00","7,421.00",Rs./Quintal,29-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"6,820.00","7,050.00","6,925.00",Rs./Quintal,28-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"6,825.00","7,100.00","7,025.00",Rs./Quintal,27-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,Local,"6,825.00","7,100.00","7,050.00",Rs./Quintal,26-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,FAQ,"6,800.00","7,050.00","6,960.00",Rs./Quintal,25-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,FAQ,"6,825.00","7,150.00","7,030.00",Rs./Quintal,23-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,FAQ,"6,925.00","7,175.00","7,075.00",Rs./Quintal,22-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,FAQ,"6,875.00","7,100.00","7,050.00",Rs./Quintal,20-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,FAQ,"6,800.00","7,050.00","6,975.00",Rs./Quintal,18-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,FAQ,"6,800.00","7,050.00","7,000.00",Rs./Quintal,16-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,FAQ,"6,870.00","7,200.00","7,120.00",Rs./Quintal,15-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,FAQ,"6,825.00","7,100.00","7,025.00",Rs./Quintal,13-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,FAQ,"6,800.00","7,050.00","6,950.00",Rs./Quintal,12-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,FAQ,"6,800.00","7,050.00","6,950.00",Rs./Quintal,11-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,FAQ,"6,825.00","7,050.00","6,975.00",Rs./Quintal,10-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,FAQ,"6,800.00","7,050.00","6,975.00",Rs./Quintal,09-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,FAQ,"6,800.00","7,000.00","6,950.00",Rs./Quintal,07-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,FAQ,"6,900.00","7,000.00","6,950.00",Rs./Quintal,06-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,FAQ,"6,800.00","6,920.00","6,875.00",Rs./Quintal,04-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,FAQ,"6,800.00","6,920.00","6,875.00",Rs./Quintal,03-01-2025
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,Other,FAQ,"6,800.00","6,950.00","6,910.00",Rs./Quintal,02-01-2025
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,LH-900,Local,"6,200.00","6,800.00","6,485.00",Rs./Quintal,16-10-2025
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,LH-900,FAQ,"7,595.00","7,910.00","7,750.00",Rs./Quintal,20-05-2025
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,LH-900,FAQ,"6,360.00","6,620.00","6,490.00",Rs./Quintal,31-03-2025
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,LH-900,FAQ,"6,810.00","7,090.00","6,950.00",Rs./Quintal,24-03-2025
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,LH-900,FAQ,"6,925.00","7,210.00","7,065.00",Rs./Quintal,21-03-2025
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,LH-900,FAQ,"6,700.00","6,975.00","6,840.00",Rs./Quintal,20-03-2025
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,LH-900,FAQ,"6,280.00","6,540.00","6,410.00",Rs./Quintal,19-03-2025
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,LH-900,FAQ,"6,645.00","7,020.00","6,875.00",Rs./Quintal,18-03-2025
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,LH-900,FAQ,"6,950.00","7,230.00","7,090.00",Rs./Quintal,15-03-2025
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,LH-900,FAQ,"6,640.00","6,910.00","6,775.00",Rs./Quintal,10-03-2025
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,LH-900,FAQ,"6,475.00","6,740.00","6,600.00",Rs./Quintal,07-03-2025
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,LH-900,FAQ,"5,850.00","7,100.00","6,765.00",Rs./Quintal,06-03-2025
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,LH-900,FAQ,"6,690.00","6,965.00","6,825.00",Rs./Quintal,05-03-2025

