,,,,,,Daily Price Report-01-01-2026 to 15-04-2026 for Maharashtra,,,,,
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"10,000.00","14,595.00","13,200.00",Rs./Quintal,13-03-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"8,000.00","14,685.00","13,125.00",Rs./Quintal,12-03-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"11,000.00","14,400.00","13,400.00",Rs./Quintal,11-03-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"9,000.00","14,700.00","13,500.00",Rs./Quintal,10-03-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"7,300.00","14,245.00","13,255.00",Rs./Quintal,09-03-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"10,925.00","15,000.00","13,100.00",Rs./Quintal,06-03-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"11,200.00","13,600.00","13,300.00",Rs./Quintal,05-03-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"11,000.00","13,925.00","13,100.00",Rs./Quintal,04-03-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"11,500.00","15,010.00","13,965.00",Rs./Quintal,27-02-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"10,400.00","14,400.00","13,295.00",Rs./Quintal,26-02-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"11,300.00","14,300.00","12,700.00",Rs./Quintal,25-02-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"12,500.00","15,100.00","14,455.00",Rs./Quintal,24-02-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"11,200.00","15,595.00","14,395.00",Rs./Quintal,23-02-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"9,000.00","14,690.00","14,195.00",Rs./Quintal,16-02-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"13,445.00","15,500.00","14,650.00",Rs./Quintal,05-02-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"13,500.00","15,000.00","14,625.00",Rs./Quintal,04-02-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"10,000.00","15,695.00","14,900.00",Rs./Quintal,03-02-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"10,000.00","15,500.00","15,200.00",Rs./Quintal,02-02-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"13,195.00","15,875.00","15,300.00",Rs./Quintal,30-01-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"13,500.00","16,500.00","15,900.00",Rs./Quintal,23-01-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"10,000.00","16,700.00","14,990.00",Rs./Quintal,22-01-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"12,000.00","16,830.00","14,800.00",Rs./Quintal,21-01-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"12,395.00","16,650.00","15,000.00",Rs./Quintal,12-01-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"10,100.00","16,500.00","15,000.00",Rs./Quintal,09-01-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"13,100.00","17,095.00","16,200.00",Rs./Quintal,07-01-2026
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,Other,Local,"13,285.00","16,915.00","15,800.00",Rs./Quintal,02-01-2026

