,,,,Daily Arrival Report-01-01-2021 to 31-12-2021 for Maharashtra,,,
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,5.00,Metric Tonnes,13-05-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,26.00,Metric Tonnes,12-05-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,26.00,Metric Tonnes,11-05-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,64.00,Metric Tonnes,10-05-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,2.00,Metric Tonnes,08-05-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,40.00,Metric Tonnes,07-05-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,32.00,Metric Tonnes,06-05-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,40.00,Metric Tonnes,05-05-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,29.00,Metric Tonnes,04-05-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,15.00,Metric Tonnes,03-05-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,33.00,Metric Tonnes,30-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,26.00,Metric Tonnes,29-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,25.00,Metric Tonnes,28-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,10.00,Metric Tonnes,27-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,34.00,Metric Tonnes,26-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,30.00,Metric Tonnes,23-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,24.00,Metric Tonnes,22-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,6.00,Metric Tonnes,21-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,24.00,Metric Tonnes,20-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,27.00,Metric Tonnes,19-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,13.00,Metric Tonnes,16-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,4.00,Metric Tonnes,15-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,7.00,Metric Tonnes,14-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,2.00,Metric Tonnes,13-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,10.00,Metric Tonnes,12-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,9.00,Metric Tonnes,09-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,4.00,Metric Tonnes,08-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,4.00,Metric Tonnes,07-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,2.00,Metric Tonnes,06-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,4.00,Metric Tonnes,05-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,4.00,Metric Tonnes,03-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,3.00,Metric Tonnes,02-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,3.00,Metric Tonnes,01-04-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,1.00,Metric Tonnes,31-03-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,1.00,Metric Tonnes,30-03-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,3.00,Metric Tonnes,27-03-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,2.00,Metric Tonnes,26-03-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,12.00,Metric Tonnes,24-03-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,6.00,Metric Tonnes,23-03-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,5.00,Metric Tonnes,22-03-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,2.00,Metric Tonnes,15-03-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,3.00,Metric Tonnes,13-03-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,7.00,Metric Tonnes,12-03-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,8.00,Metric Tonnes,10-03-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,1.00,Metric Tonnes,09-03-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,6.00,Metric Tonnes,08-03-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,3.00,Metric Tonnes,05-03-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,1.00,Metric Tonnes,04-03-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,1.00,Metric Tonnes,03-03-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,6.00,Metric Tonnes,01-03-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,1.00,Metric Tonnes,27-02-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,2.00,Metric Tonnes,17-02-2021
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,1.00,Metric Tonnes,02-02-2021
Maharashtra,Nanded,Dharmabad APMC,Spices,Turmeric,2.00,Metric Tonnes,29-06-2021
Maharashtra,Nanded,Dharmabad APMC,Spices,Turmeric,2.00,Metric Tonnes,15-06-2021
Maharashtra,Nanded,Dharmabad APMC,Spices,Turmeric,16.00,Metric Tonnes,28-05-2021
Maharashtra,Nanded,Dharmabad APMC,Spices,Turmeric,2.00,Metric Tonnes,20-03-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,5.00,Metric Tonnes,24-08-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,3.00,Metric Tonnes,08-08-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,4.00,Metric Tonnes,03-07-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,5.00,Metric Tonnes,02-07-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,6.00,Metric Tonnes,01-07-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,3.00,Metric Tonnes,21-06-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,6.00,Metric Tonnes,20-06-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,8.00,Metric Tonnes,19-06-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,8.00,Metric Tonnes,18-06-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,7.00,Metric Tonnes,16-06-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,11.00,Metric Tonnes,15-06-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,4.00,Metric Tonnes,13-06-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,5.00,Metric Tonnes,12-06-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,4.00,Metric Tonnes,09-06-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,8.00,Metric Tonnes,08-06-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,10.00,Metric Tonnes,07-06-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,10.00,Metric Tonnes,06-06-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,7.00,Metric Tonnes,28-05-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,5.00,Metric Tonnes,18-05-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,8.00,Metric Tonnes,16-05-2021
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,17.00,Metric Tonnes,17-04-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,31-12-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,30-12-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,29-12-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,27-12-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,24-12-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,23-12-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,22-12-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,20-12-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,18-12-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,4.00,Metric Tonnes,16-12-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,7.00,Metric Tonnes,15-12-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,13-12-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,10-12-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,4.00,Metric Tonnes,08-12-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,06-12-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,03-12-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,02-12-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,01-12-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,29-11-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,27-11-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,26-11-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,25-11-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,24-11-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,22-11-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,20-11-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,19-11-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,18-11-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,17-11-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,15-11-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,13-11-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,12-11-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,11-11-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,10-11-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,4.00,Metric Tonnes,08-11-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,06-11-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,4.00,Metric Tonnes,01-11-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,29-10-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,28-10-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,5.00,Metric Tonnes,27-10-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,25-10-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,6.00,Metric Tonnes,23-10-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,22-10-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,6.00,Metric Tonnes,20-10-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,5.00,Metric Tonnes,18-10-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,16-10-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,14-10-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,8.00,Metric Tonnes,13-10-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,4.00,Metric Tonnes,09-10-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,08-10-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,07-10-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,04-10-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,4.00,Metric Tonnes,01-10-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,30-09-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,29-09-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,25-09-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,24-09-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,22-09-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,4.00,Metric Tonnes,20-09-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,4.00,Metric Tonnes,18-09-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,17-09-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,16-09-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,4.00,Metric Tonnes,15-09-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,09-09-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,08-09-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,04-09-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,03-09-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,02-09-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,4.00,Metric Tonnes,01-09-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,30-08-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,6.00,Metric Tonnes,28-08-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,27-08-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,26-08-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,25-08-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,4.00,Metric Tonnes,23-08-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,21-08-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,4.00,Metric Tonnes,20-08-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,18-08-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,14-08-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,4.00,Metric Tonnes,12-08-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,6.00,Metric Tonnes,11-08-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,09-08-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,07-08-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,06-08-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,02-08-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,30-07-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,4.00,Metric Tonnes,29-07-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,28-07-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,26-07-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,23-07-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,4.00,Metric Tonnes,19-07-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,16-07-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,12-07-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,08-07-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,4.00,Metric Tonnes,07-07-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,5.00,Metric Tonnes,05-07-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,02-07-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,5.00,Metric Tonnes,30-06-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,28-06-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,4.00,Metric Tonnes,26-06-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,25-06-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,24-06-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,6.00,Metric Tonnes,23-06-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,4.00,Metric Tonnes,21-06-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,19-06-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,18-06-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,17-06-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,16-06-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,3.00,Metric Tonnes,14-06-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,1.00,Metric Tonnes,12-06-2021
Maharashtra,Nanded,Loha APMC,Spices,Turmeric,2.00,Metric Tonnes,11-06-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,63.00,Metric Tonnes,29-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,117.00,Metric Tonnes,28-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,115.00,Metric Tonnes,27-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,102.00,Metric Tonnes,24-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,102.00,Metric Tonnes,23-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,210.00,Metric Tonnes,21-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,262.00,Metric Tonnes,20-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,222.00,Metric Tonnes,17-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,150.00,Metric Tonnes,16-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,114.00,Metric Tonnes,15-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,142.00,Metric Tonnes,14-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,182.00,Metric Tonnes,13-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,14.00,Metric Tonnes,11-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,123.00,Metric Tonnes,10-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,120.00,Metric Tonnes,09-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,216.00,Metric Tonnes,08-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,168.00,Metric Tonnes,07-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,297.00,Metric Tonnes,06-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,78.00,Metric Tonnes,03-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,109.00,Metric Tonnes,02-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,103.00,Metric Tonnes,01-12-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,158.00,Metric Tonnes,30-11-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,180.00,Metric Tonnes,29-11-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,204.00,Metric Tonnes,24-11-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,291.00,Metric Tonnes,23-11-2021
Maharashtra,Nanded,Nanded APMC,Spices,Turmeric,194.00,Metric Tonnes,22-11-2021
