,,,,Daily Arrival Report-01-01-2021 to 31-12-2021 for Maharashtra,,,
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,10.00,Metric Tonnes,15-11-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,13-11-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,12.00,Metric Tonnes,12-11-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,6.00,Metric Tonnes,11-11-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,9.00,Metric Tonnes,10-11-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,10.00,Metric Tonnes,08-11-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,6.00,Metric Tonnes,03-11-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,02-11-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,9.00,Metric Tonnes,01-11-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,6.00,Metric Tonnes,30-10-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,14.00,Metric Tonnes,29-10-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,28-10-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,27-10-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,3.00,Metric Tonnes,26-10-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,21.00,Metric Tonnes,25-10-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,11.00,Metric Tonnes,23-10-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,14.00,Metric Tonnes,22-10-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,6.00,Metric Tonnes,21-10-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,20-10-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,19-10-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,16-10-2021
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,2.00,Metric Tonnes,14-10-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,23.00,Metric Tonnes,30-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,34.00,Metric Tonnes,29-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,58.00,Metric Tonnes,28-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,85.00,Metric Tonnes,27-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,52.00,Metric Tonnes,24-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,70.00,Metric Tonnes,23-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,38.00,Metric Tonnes,22-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,63.00,Metric Tonnes,21-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,121.00,Metric Tonnes,20-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,87.00,Metric Tonnes,18-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,82.00,Metric Tonnes,17-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,84.00,Metric Tonnes,16-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,70.00,Metric Tonnes,15-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,35.00,Metric Tonnes,14-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,36.00,Metric Tonnes,13-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,11-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,18.00,Metric Tonnes,10-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,30.00,Metric Tonnes,09-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,19.00,Metric Tonnes,08-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,11.00,Metric Tonnes,07-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,1.00,Metric Tonnes,06-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,1.00,Metric Tonnes,04-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,02-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,01-12-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,6.00,Metric Tonnes,30-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,11.00,Metric Tonnes,29-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,27-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,10.00,Metric Tonnes,26-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,20.00,Metric Tonnes,25-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,12.00,Metric Tonnes,24-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,9.00,Metric Tonnes,23-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,9.00,Metric Tonnes,22-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,20-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,2.00,Metric Tonnes,19-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,10.00,Metric Tonnes,18-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,18.00,Metric Tonnes,17-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,13.00,Metric Tonnes,16-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,26.00,Metric Tonnes,15-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,5.00,Metric Tonnes,11-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,20.00,Metric Tonnes,10-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,25.00,Metric Tonnes,09-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,13.00,Metric Tonnes,08-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,30.00,Metric Tonnes,06-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,14.00,Metric Tonnes,03-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,27.00,Metric Tonnes,02-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,13.00,Metric Tonnes,01-11-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,23.00,Metric Tonnes,30-10-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,41.00,Metric Tonnes,29-10-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,28-10-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,27-10-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,5.00,Metric Tonnes,26-10-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,3.00,Metric Tonnes,25-10-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,22-10-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,21-10-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,1.00,Metric Tonnes,11-10-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,11-02-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,5.00,Metric Tonnes,10-02-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,05-02-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,135.00,Metric Tonnes,01-02-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,30-01-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,11.00,Metric Tonnes,29-01-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,12.00,Metric Tonnes,28-01-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,27.00,Metric Tonnes,27-01-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,24.00,Metric Tonnes,25-01-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,28.00,Metric Tonnes,22-01-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,50.00,Metric Tonnes,21-01-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,38.00,Metric Tonnes,20-01-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,67.00,Metric Tonnes,19-01-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,72.00,Metric Tonnes,18-01-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,32.00,Metric Tonnes,13-01-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,52.00,Metric Tonnes,05-01-2021
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,54.00,Metric Tonnes,04-01-2021

