,,,,Daily Arrival Report-01-01-2022 to 31-12-2022 for Maharashtra,,,
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,3.00,Metric Tonnes,09-02-2022
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,08-02-2022
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,3.00,Metric Tonnes,05-02-2022
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,03-02-2022
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,3.00,Metric Tonnes,02-02-2022
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,01-02-2022
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,3.00,Metric Tonnes,28-01-2022
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,3.00,Metric Tonnes,27-01-2022
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,3.00,Metric Tonnes,24-01-2022
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,3.00,Metric Tonnes,22-01-2022
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,5.00,Metric Tonnes,17-01-2022
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,1.00,Metric Tonnes,14-01-2022
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,11.00,Metric Tonnes,11-01-2022
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,6.00,Metric Tonnes,10-01-2022
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,4.00,Metric Tonnes,06-01-2022
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,6.00,Metric Tonnes,05-01-2022
Maharashtra,Nanded,Himalyatnagar APMC,Fibre Crops,Cotton,3.00,Metric Tonnes,01-01-2022
Maharashtra,Nanded,Kandhar APMC,Fibre Crops,Cotton,1.00,Metric Tonnes,20-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,12.00,Metric Tonnes,31-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,30-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,11.00,Metric Tonnes,29-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,28-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,5.00,Metric Tonnes,26-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,5.00,Metric Tonnes,24-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,5.00,Metric Tonnes,21-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,6.00,Metric Tonnes,20-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,11.00,Metric Tonnes,19-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,13.00,Metric Tonnes,17-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,12.00,Metric Tonnes,16-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,11.00,Metric Tonnes,15-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,12.00,Metric Tonnes,14-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,13-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,9.00,Metric Tonnes,12-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,10-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,09-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,08-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,6.00,Metric Tonnes,07-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,5.00,Metric Tonnes,06-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,05-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,12.00,Metric Tonnes,02-12-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,12.00,Metric Tonnes,26-11-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,13.00,Metric Tonnes,24-11-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,11.00,Metric Tonnes,23-11-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,22-11-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,10.00,Metric Tonnes,21-11-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,10.00,Metric Tonnes,18-11-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,13.00,Metric Tonnes,17-11-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,11.00,Metric Tonnes,16-11-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,11.00,Metric Tonnes,11-11-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,9.00,Metric Tonnes,10-11-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,8.00,Metric Tonnes,09-11-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,6.00,Metric Tonnes,07-11-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,7.00,Metric Tonnes,18-02-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,5.00,Metric Tonnes,12-02-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,2.00,Metric Tonnes,11-02-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,12.00,Metric Tonnes,10-02-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,39.00,Metric Tonnes,08-02-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,44.00,Metric Tonnes,05-02-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,19.00,Metric Tonnes,04-02-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,31.00,Metric Tonnes,03-02-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,43.00,Metric Tonnes,02-02-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,14.00,Metric Tonnes,01-02-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,9.00,Metric Tonnes,31-01-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,17.00,Metric Tonnes,29-01-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,50.00,Metric Tonnes,22-01-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,59.00,Metric Tonnes,21-01-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,20.00,Metric Tonnes,20-01-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,29.00,Metric Tonnes,19-01-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,17.00,Metric Tonnes,18-01-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,16.00,Metric Tonnes,14-01-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,12.00,Metric Tonnes,12-01-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,24.00,Metric Tonnes,10-01-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,44.00,Metric Tonnes,08-01-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,46.00,Metric Tonnes,07-01-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,21.00,Metric Tonnes,05-01-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,29.00,Metric Tonnes,04-01-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,49.00,Metric Tonnes,03-01-2022
Maharashtra,Nanded,Kinwat APMC,Fibre Crops,Cotton,35.00,Metric Tonnes,01-01-2022
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,33.58,Metric Tonnes,31-12-2022
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,38.77,Metric Tonnes,29-12-2022
Maharashtra,Nanded,Shetkari Khajgi Bajar APMC,Fibre Crops,Cotton,79.89,Metric Tonnes,07-12-2022

