,,,,Daily Arrival Report-01-01-2023 to 31-12-2023 for Maharashtra,,,
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,311.00,Metric Tonnes,12-05-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,206.00,Metric Tonnes,11-05-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,621.00,Metric Tonnes,10-05-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,578.00,Metric Tonnes,09-05-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,744.00,Metric Tonnes,08-05-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,757.00,Metric Tonnes,04-05-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,597.00,Metric Tonnes,03-05-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,806.00,Metric Tonnes,02-05-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,513.00,Metric Tonnes,27-04-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,328.00,Metric Tonnes,26-04-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,324.00,Metric Tonnes,25-04-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,579.00,Metric Tonnes,21-04-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,491.00,Metric Tonnes,20-04-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,515.00,Metric Tonnes,19-04-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,525.00,Metric Tonnes,18-04-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,435.00,Metric Tonnes,17-04-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,278.00,Metric Tonnes,13-04-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,248.00,Metric Tonnes,12-04-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,194.00,Metric Tonnes,11-04-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,252.00,Metric Tonnes,10-04-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,402.00,Metric Tonnes,03-04-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,282.00,Metric Tonnes,27-03-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,192.00,Metric Tonnes,23-03-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,544.00,Metric Tonnes,22-03-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,135.00,Metric Tonnes,20-03-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,122.00,Metric Tonnes,17-03-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,163.00,Metric Tonnes,15-03-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,189.00,Metric Tonnes,13-03-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,235.00,Metric Tonnes,10-03-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,150.00,Metric Tonnes,08-03-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,172.00,Metric Tonnes,03-03-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,241.00,Metric Tonnes,01-03-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,256.00,Metric Tonnes,27-02-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,197.00,Metric Tonnes,23-02-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,187.00,Metric Tonnes,21-02-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,220.00,Metric Tonnes,17-02-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,214.00,Metric Tonnes,15-02-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,231.00,Metric Tonnes,13-02-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,265.00,Metric Tonnes,10-02-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,324.00,Metric Tonnes,08-02-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,208.00,Metric Tonnes,03-02-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,241.00,Metric Tonnes,01-02-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,190.00,Metric Tonnes,30-01-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,15.00,Metric Tonnes,28-01-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,204.00,Metric Tonnes,27-01-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,251.00,Metric Tonnes,25-01-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,29.00,Metric Tonnes,24-01-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,314.00,Metric Tonnes,23-01-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,222.00,Metric Tonnes,20-01-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,211.00,Metric Tonnes,18-01-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,259.00,Metric Tonnes,16-01-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,304.00,Metric Tonnes,12-01-2023
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,69.00,Metric Tonnes,10-01-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,93.00,Metric Tonnes,05-08-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,189.00,Metric Tonnes,29-07-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,202.00,Metric Tonnes,08-07-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,91.00,Metric Tonnes,01-07-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,324.00,Metric Tonnes,24-06-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,102.00,Metric Tonnes,17-06-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,37.00,Metric Tonnes,10-06-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,45.00,Metric Tonnes,03-06-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,241.00,Metric Tonnes,27-05-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,250.00,Metric Tonnes,20-05-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,356.00,Metric Tonnes,13-05-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,191.00,Metric Tonnes,06-05-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,448.00,Metric Tonnes,29-04-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,360.00,Metric Tonnes,15-04-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,5.00,Metric Tonnes,25-03-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,310.00,Metric Tonnes,22-03-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,15.00,Metric Tonnes,11-03-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,59.00,Metric Tonnes,04-03-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,41.00,Metric Tonnes,25-02-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,76.00,Metric Tonnes,04-02-2023
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,118.00,Metric Tonnes,14-01-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,120.00,Metric Tonnes,29-12-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,280.00,Metric Tonnes,27-12-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,250.00,Metric Tonnes,22-12-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,65.00,Metric Tonnes,20-12-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,80.00,Metric Tonnes,18-12-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,85.00,Metric Tonnes,15-12-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,74.00,Metric Tonnes,13-12-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,81.00,Metric Tonnes,11-12-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,65.00,Metric Tonnes,08-12-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,78.00,Metric Tonnes,06-12-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,68.00,Metric Tonnes,04-12-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,110.00,Metric Tonnes,29-11-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,250.00,Metric Tonnes,24-11-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,290.00,Metric Tonnes,22-11-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,25.00,Metric Tonnes,17-11-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,16-11-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,93.00,Metric Tonnes,08-11-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,65.00,Metric Tonnes,06-11-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,65.00,Metric Tonnes,03-11-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,65.00,Metric Tonnes,01-11-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,45.00,Metric Tonnes,30-10-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,80.00,Metric Tonnes,27-10-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,31.00,Metric Tonnes,25-10-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,60.00,Metric Tonnes,20-10-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,55.00,Metric Tonnes,19-10-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,80.00,Metric Tonnes,18-10-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,90.00,Metric Tonnes,17-10-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,16-10-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,90.00,Metric Tonnes,13-10-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,80.00,Metric Tonnes,12-10-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,69.00,Metric Tonnes,11-10-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,110.00,Metric Tonnes,10-10-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,126.00,Metric Tonnes,09-10-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,130.00,Metric Tonnes,06-10-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,05-10-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,160.00,Metric Tonnes,04-10-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,03-10-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,60.00,Metric Tonnes,27-09-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,66.00,Metric Tonnes,26-09-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,80.00,Metric Tonnes,25-09-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,18-09-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,106.00,Metric Tonnes,13-09-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,12-09-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,146.00,Metric Tonnes,11-09-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,110.00,Metric Tonnes,08-09-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,80.00,Metric Tonnes,06-09-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,181.00,Metric Tonnes,05-09-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,01-09-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,192.00,Metric Tonnes,31-08-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,280.00,Metric Tonnes,29-08-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,60.00,Metric Tonnes,26-08-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,25-08-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,24-08-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,19-08-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,250.00,Metric Tonnes,18-08-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,234.00,Metric Tonnes,17-08-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,154.00,Metric Tonnes,14-08-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,125.00,Metric Tonnes,11-08-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,10-08-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,09-08-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,08-08-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,07-08-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,250.00,Metric Tonnes,04-08-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,194.00,Metric Tonnes,03-08-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,181.00,Metric Tonnes,02-08-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,205.00,Metric Tonnes,31-07-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,199.00,Metric Tonnes,28-07-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,220.00,Metric Tonnes,27-07-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,200.00,Metric Tonnes,22-07-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,220.00,Metric Tonnes,21-07-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,241.00,Metric Tonnes,20-07-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,236.00,Metric Tonnes,19-07-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,261.00,Metric Tonnes,18-07-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,223.00,Metric Tonnes,15-07-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,240.00,Metric Tonnes,14-07-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,256.00,Metric Tonnes,13-07-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,265.00,Metric Tonnes,12-07-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,257.00,Metric Tonnes,11-07-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,243.00,Metric Tonnes,08-07-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,240.00,Metric Tonnes,07-07-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,196.00,Metric Tonnes,06-07-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,270.00,Metric Tonnes,05-07-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,250.00,Metric Tonnes,04-07-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,300.00,Metric Tonnes,03-07-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,255.00,Metric Tonnes,26-06-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,200.00,Metric Tonnes,24-06-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,186.00,Metric Tonnes,23-06-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,250.00,Metric Tonnes,22-06-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,250.00,Metric Tonnes,21-06-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,300.00,Metric Tonnes,20-06-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,184.00,Metric Tonnes,16-06-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,185.00,Metric Tonnes,15-06-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,250.00,Metric Tonnes,14-06-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,13-06-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,250.00,Metric Tonnes,12-06-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,194.00,Metric Tonnes,02-06-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,01-06-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,215.00,Metric Tonnes,31-05-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,250.00,Metric Tonnes,30-05-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,27-05-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,250.00,Metric Tonnes,26-05-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,350.00,Metric Tonnes,25-05-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,250.00,Metric Tonnes,18-05-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,300.00,Metric Tonnes,17-05-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,220.00,Metric Tonnes,16-05-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,500.00,Metric Tonnes,15-05-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,13-05-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,250.00,Metric Tonnes,12-05-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,300.00,Metric Tonnes,11-05-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,04-05-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,03-05-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,380.00,Metric Tonnes,02-05-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,440.00,Metric Tonnes,24-04-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,280.00,Metric Tonnes,19-04-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,290.00,Metric Tonnes,17-04-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,12-04-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,382.00,Metric Tonnes,10-04-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,250.00,Metric Tonnes,05-04-2023
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,500.00,Metric Tonnes,03-04-2023
