,,,,,,Daily Price Report-01-01-2025 to 31-12-2025 for Maharashtra,,,,,
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,650.00","4,100.00","3,875.00",Rs./Quintal,28-01-2025
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,550.00","4,150.00","3,850.00",Rs./Quintal,24-01-2025
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,800.00","4,255.00","4,027.00",Rs./Quintal,15-01-2025
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,785.00","4,205.00","3,995.00",Rs./Quintal,10-01-2025
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,705.00","4,250.00","3,977.00",Rs./Quintal,03-01-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,350.00","4,800.00","4,575.00",Rs./Quintal,31-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,300.00","4,800.00","4,550.00",Rs./Quintal,30-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,300.00","4,800.00","4,550.00",Rs./Quintal,29-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,200.00","4,700.00","4,450.00",Rs./Quintal,27-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,200.00","4,700.00","4,450.00",Rs./Quintal,26-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,200.00","4,700.00","4,450.00",Rs./Quintal,25-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,200.00","4,650.00","4,425.00",Rs./Quintal,24-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,600.00","4,350.00",Rs./Quintal,23-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,550.00","4,325.00",Rs./Quintal,22-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,600.00","4,350.00",Rs./Quintal,20-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,600.00","4,350.00",Rs./Quintal,18-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,000.00","4,500.00","4,250.00",Rs./Quintal,17-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,050.00","4,500.00","4,275.00",Rs./Quintal,16-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,950.00","4,450.00","4,200.00",Rs./Quintal,15-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,950.00","4,450.00","4,200.00",Rs./Quintal,13-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,950.00","4,450.00","4,200.00",Rs./Quintal,12-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,900.00","4,450.00","4,175.00",Rs./Quintal,11-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,000.00","4,500.00","4,250.00",Rs./Quintal,10-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,050.00","4,550.00","4,300.00",Rs./Quintal,09-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,220.00","4,500.00","4,360.00",Rs./Quintal,08-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,550.00","4,325.00",Rs./Quintal,06-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,500.00","4,300.00",Rs./Quintal,05-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,150.00","4,650.00","4,400.00",Rs./Quintal,04-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,050.00","4,450.00","4,250.00",Rs./Quintal,03-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,500.00","4,300.00",Rs./Quintal,01-12-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,050.00","4,500.00","4,275.00",Rs./Quintal,29-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,200.00","4,600.00","4,400.00",Rs./Quintal,28-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,065.00","4,565.00","4,315.00",Rs./Quintal,26-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,055.00","4,555.00","4,305.00",Rs./Quintal,25-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,605.00","4,352.00",Rs./Quintal,24-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,600.00","4,350.00",Rs./Quintal,22-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,200.00","4,700.00","4,450.00",Rs./Quintal,21-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,200.00","4,700.00","4,450.00",Rs./Quintal,19-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,600.00","4,350.00",Rs./Quintal,18-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,600.00","4,350.00",Rs./Quintal,17-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,200.00","4,785.00","4,492.00",Rs./Quintal,15-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,300.00","4,700.00","4,500.00",Rs./Quintal,14-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,200.00","4,700.00","4,450.00",Rs./Quintal,13-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,200.00","4,700.00","4,450.00",Rs./Quintal,12-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,085.00","4,585.00","4,335.00",Rs./Quintal,11-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,500.00","4,300.00",Rs./Quintal,10-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,000.00","4,450.00","4,225.00",Rs./Quintal,08-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,105.00","4,555.00","4,330.00",Rs./Quintal,07-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,000.00","4,490.00","4,245.00",Rs./Quintal,05-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,050.00","4,500.00","4,275.00",Rs./Quintal,04-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,900.00","4,405.00","4,152.00",Rs./Quintal,01-11-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,875.00","4,375.00","4,125.00",Rs./Quintal,31-10-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,900.00","4,400.00","4,150.00",Rs./Quintal,30-10-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,850.00","4,350.00","4,100.00",Rs./Quintal,29-10-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,350.00","4,075.00",Rs./Quintal,28-10-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,700.00","4,200.00","3,950.00",Rs./Quintal,27-10-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,890.00","4,330.00","4,110.00",Rs./Quintal,24-10-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,900.00","4,400.00","4,150.00",Rs./Quintal,16-10-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,300.00","4,050.00",Rs./Quintal,15-10-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,600.00","4,200.00","3,900.00",Rs./Quintal,14-10-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,700.00","4,200.00","3,950.00",Rs./Quintal,13-10-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,300.00","4,050.00",Rs./Quintal,09-10-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,650.00","4,150.00","3,900.00",Rs./Quintal,08-10-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,750.00","4,250.00","4,000.00",Rs./Quintal,07-10-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,810.00","4,300.00","4,055.00",Rs./Quintal,06-10-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,300.00","4,050.00",Rs./Quintal,03-10-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,000.00","4,580.00","4,290.00",Rs./Quintal,29-09-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,050.00","4,490.00","4,270.00",Rs./Quintal,26-09-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,415.00","4,257.00",Rs./Quintal,24-09-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,400.00","4,250.00",Rs./Quintal,19-09-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,900.00","4,350.00","4,125.00",Rs./Quintal,15-09-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,855.00","4,355.00","4,105.00",Rs./Quintal,12-09-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,900.00","4,400.00","4,150.00",Rs./Quintal,10-09-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,900.00","4,400.00","4,150.00",Rs./Quintal,08-09-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,950.00","4,450.00","4,200.00",Rs./Quintal,03-09-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,000.00","4,400.00","4,200.00",Rs./Quintal,29-08-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,300.00","4,645.00","4,472.00",Rs./Quintal,25-08-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,300.00","4,660.00","4,480.00",Rs./Quintal,20-08-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,200.00","4,745.00","4,472.00",Rs./Quintal,18-08-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,200.00","4,775.00","4,487.00",Rs./Quintal,13-08-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,390.00","4,890.00","4,640.00",Rs./Quintal,11-08-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,350.00","4,850.00","4,600.00",Rs./Quintal,08-08-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,350.00","4,850.00","4,600.00",Rs./Quintal,06-08-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,610.00","4,355.00",Rs./Quintal,30-07-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,150.00","4,500.00","4,325.00",Rs./Quintal,28-07-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,000.00","4,505.00","4,252.00",Rs./Quintal,25-07-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,900.00","4,500.00","4,200.00",Rs./Quintal,23-07-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,900.00","4,475.00","4,187.00",Rs./Quintal,21-07-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,050.00","4,400.00","4,225.00",Rs./Quintal,18-07-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,050.00","4,385.00","4,217.00",Rs./Quintal,16-07-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,390.00","4,095.00",Rs./Quintal,14-07-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,325.00","4,062.00",Rs./Quintal,11-07-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,000.00","4,300.00","4,150.00",Rs./Quintal,09-07-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,700.00","4,250.00","3,975.00",Rs./Quintal,07-07-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,345.00","4,072.00",Rs./Quintal,04-07-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Non-FAQ,"3,800.00","4,315.00","4,057.00",Rs./Quintal,02-07-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,370.00","4,085.00",Rs./Quintal,30-06-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,370.00","4,085.00",Rs./Quintal,27-06-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,900.00","4,400.00","4,150.00",Rs./Quintal,23-06-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,350.00","4,075.00",Rs./Quintal,20-06-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,900.00","4,400.00","4,150.00",Rs./Quintal,18-06-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,300.00","4,050.00",Rs./Quintal,16-06-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,850.00","4,350.00","4,100.00",Rs./Quintal,13-06-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,350.00","4,075.00",Rs./Quintal,11-06-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,285.00","4,042.00",Rs./Quintal,09-06-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,700.00","4,200.00","3,950.00",Rs./Quintal,06-06-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,260.00","4,030.00",Rs./Quintal,02-06-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,850.00","4,290.00","4,070.00",Rs./Quintal,30-05-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,750.00","4,275.00","4,012.00",Rs./Quintal,23-05-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,850.00","4,390.00","4,120.00",Rs./Quintal,21-05-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,895.00","4,395.00","4,145.00",Rs./Quintal,19-05-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,795.00","4,295.00","4,045.00",Rs./Quintal,16-05-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"4,050.00","4,300.00","4,175.00",Rs./Quintal,09-05-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,780.00","4,280.00","4,030.00",Rs./Quintal,07-05-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,790.00","4,290.00","4,040.00",Rs./Quintal,05-05-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,790.00","4,290.00","4,040.00",Rs./Quintal,02-05-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,750.00","4,250.00","4,000.00",Rs./Quintal,30-04-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,835.00","4,335.00","4,085.00",Rs./Quintal,28-04-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,900.00","4,350.00","4,125.00",Rs./Quintal,23-04-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,850.00","4,350.00","4,100.00",Rs./Quintal,21-04-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,900.00","4,400.00","4,150.00",Rs./Quintal,16-04-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,900.00","4,400.00","4,150.00",Rs./Quintal,11-04-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,900.00","4,450.00","4,175.00",Rs./Quintal,09-04-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,860.00","4,360.00","4,110.00",Rs./Quintal,07-04-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,300.00","4,050.00",Rs./Quintal,04-04-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,725.00","4,100.00","3,912.00",Rs./Quintal,24-03-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,550.00","4,050.00","3,800.00",Rs./Quintal,21-03-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,520.00","4,020.00","3,770.00",Rs./Quintal,19-03-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,445.00","3,945.00","3,695.00",Rs./Quintal,17-03-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,480.00","3,980.00","3,730.00",Rs./Quintal,12-03-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,600.00","4,100.00","3,850.00",Rs./Quintal,10-03-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,510.00","4,040.00","3,775.00",Rs./Quintal,07-03-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,570.00","4,080.00","3,825.00",Rs./Quintal,28-02-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Non-FAQ,"3,650.00","4,170.00","3,910.00",Rs./Quintal,24-02-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,600.00","4,050.00","3,825.00",Rs./Quintal,21-02-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,545.00","4,050.00","3,797.00",Rs./Quintal,17-02-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,580.00","4,090.00","3,835.00",Rs./Quintal,15-02-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,520.00","4,060.00","3,790.00",Rs./Quintal,14-02-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,530.00","4,080.00","3,805.00",Rs./Quintal,13-02-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,630.00","4,130.00","3,880.00",Rs./Quintal,08-02-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,650.00","4,150.00","3,900.00",Rs./Quintal,07-02-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,720.00","4,200.00","3,960.00",Rs./Quintal,06-02-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,660.00","4,155.00","3,907.00",Rs./Quintal,05-02-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,690.00","4,195.00","3,942.00",Rs./Quintal,04-02-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,695.00","4,195.00","3,945.00",Rs./Quintal,03-02-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,700.00","4,145.00","3,922.00",Rs./Quintal,01-02-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Non-FAQ,"3,800.00","4,200.00","4,000.00",Rs./Quintal,31-01-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,240.00","4,020.00",Rs./Quintal,30-01-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,Non-FAQ,"3,720.00","4,235.00","3,977.00",Rs./Quintal,27-01-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,FAQ,"3,800.00","4,200.00","4,000.00",Rs./Quintal,25-01-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,FAQ,"3,710.00","4,220.00","3,965.00",Rs./Quintal,24-01-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,FAQ,"3,780.00","4,250.00","4,015.00",Rs./Quintal,23-01-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,FAQ,"3,800.00","4,340.00","4,070.00",Rs./Quintal,22-01-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,FAQ,"3,725.00","4,250.00","3,987.00",Rs./Quintal,21-01-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,FAQ,"3,710.00","4,215.00","3,962.00",Rs./Quintal,20-01-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,FAQ,"3,710.00","4,250.00","3,980.00",Rs./Quintal,18-01-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,FAQ,"3,800.00","4,260.00","4,030.00",Rs./Quintal,17-01-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,FAQ,"3,850.00","4,250.00","4,050.00",Rs./Quintal,16-01-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,FAQ,"3,805.00","4,245.00","4,025.00",Rs./Quintal,13-01-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,FAQ,"3,700.00","4,250.00","3,975.00",Rs./Quintal,11-01-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,FAQ,"3,800.00","4,240.00","4,020.00",Rs./Quintal,10-01-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,FAQ,"3,800.00","4,300.00","4,050.00",Rs./Quintal,09-01-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,FAQ,"3,800.00","4,230.00","4,015.00",Rs./Quintal,08-01-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,FAQ,"3,780.00","4,240.00","4,010.00",Rs./Quintal,07-01-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,FAQ,"3,700.00","4,200.00","3,950.00",Rs./Quintal,06-01-2025
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,Other,FAQ,"3,700.00","4,250.00","3,975.00",Rs./Quintal,04-01-2025
