,,,,Daily Arrival Report-01-01-2024 to 31-12-2024 for Maharashtra,,,
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,96.80,Metric Tonnes,25-07-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,102.20,Metric Tonnes,22-07-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,59.80,Metric Tonnes,15-07-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,73.10,Metric Tonnes,10-07-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,96.50,Metric Tonnes,02-07-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,101.50,Metric Tonnes,27-06-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,70.20,Metric Tonnes,10-06-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,87.50,Metric Tonnes,04-06-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,192.50,Metric Tonnes,27-05-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,316.40,Metric Tonnes,24-05-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,97.80,Metric Tonnes,14-05-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,174.60,Metric Tonnes,13-05-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,145.40,Metric Tonnes,10-05-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,148.70,Metric Tonnes,09-05-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,155.50,Metric Tonnes,07-05-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,214.20,Metric Tonnes,06-05-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,81.00,Metric Tonnes,04-05-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,288.70,Metric Tonnes,03-05-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,339.30,Metric Tonnes,29-04-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,123.70,Metric Tonnes,25-04-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,140.20,Metric Tonnes,22-04-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,137.20,Metric Tonnes,19-04-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,96.30,Metric Tonnes,15-04-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,86.20,Metric Tonnes,05-04-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,45.20,Metric Tonnes,27-03-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,96.30,Metric Tonnes,22-03-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,169.40,Metric Tonnes,19-03-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,94.00,Metric Tonnes,18-03-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,45.00,Metric Tonnes,16-03-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,57.30,Metric Tonnes,15-03-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,107.60,Metric Tonnes,12-03-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,117.70,Metric Tonnes,28-02-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,107.00,Metric Tonnes,23-02-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,26.00,Metric Tonnes,21-02-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,113.00,Metric Tonnes,20-02-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,107.00,Metric Tonnes,12-02-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,70.00,Metric Tonnes,02-02-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,111.00,Metric Tonnes,01-02-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,48.00,Metric Tonnes,24-01-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,61.00,Metric Tonnes,23-01-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,173.00,Metric Tonnes,18-01-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,94.00,Metric Tonnes,15-01-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,65.00,Metric Tonnes,05-01-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,88.00,Metric Tonnes,04-01-2024
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,94.00,Metric Tonnes,01-01-2024
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,10.30,Metric Tonnes,01-08-2024
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,17.90,Metric Tonnes,13-07-2024
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,41.50,Metric Tonnes,29-06-2024
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,13.70,Metric Tonnes,15-06-2024
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,27.00,Metric Tonnes,01-06-2024
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,221.50,Metric Tonnes,04-05-2024
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,93.20,Metric Tonnes,30-03-2024
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,29.10,Metric Tonnes,23-03-2024
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,12.90,Metric Tonnes,16-03-2024
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,3.10,Metric Tonnes,02-03-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,130.00,Metric Tonnes,31-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,27-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,26-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,130.00,Metric Tonnes,25-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,155.00,Metric Tonnes,24-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,23-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,130.00,Metric Tonnes,20-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,19-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,160.00,Metric Tonnes,18-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,170.00,Metric Tonnes,17-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,16-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,13-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,132.50,Metric Tonnes,11-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,168.00,Metric Tonnes,09-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,130.00,Metric Tonnes,06-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,120.00,Metric Tonnes,05-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,155.00,Metric Tonnes,04-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,120.00,Metric Tonnes,03-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,145.00,Metric Tonnes,02-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,136.20,Metric Tonnes,28-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,188.10,Metric Tonnes,27-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,26-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,25-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,22-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,65.50,Metric Tonnes,21-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,127.00,Metric Tonnes,13-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,95.00,Metric Tonnes,12-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,11-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,81.50,Metric Tonnes,08-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,50.00,Metric Tonnes,07-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,60.00,Metric Tonnes,06-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,50.00,Metric Tonnes,05-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,80.00,Metric Tonnes,04-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,198.00,Metric Tonnes,25-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,154.50,Metric Tonnes,24-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,168.00,Metric Tonnes,23-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,170.00,Metric Tonnes,22-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,182.50,Metric Tonnes,21-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,188.00,Metric Tonnes,18-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,135.00,Metric Tonnes,17-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,16-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,110.00,Metric Tonnes,14-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,60.00,Metric Tonnes,11-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.50,Metric Tonnes,10-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,09-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.50,Metric Tonnes,28-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,250.50,Metric Tonnes,27-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,194.10,Metric Tonnes,26-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,182.50,Metric Tonnes,25-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,205.00,Metric Tonnes,24-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,201.10,Metric Tonnes,23-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,165.10,Metric Tonnes,21-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,149.00,Metric Tonnes,20-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,19-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,183.10,Metric Tonnes,18-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,198.10,Metric Tonnes,13-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,60.00,Metric Tonnes,12-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,136.10,Metric Tonnes,10-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,165.00,Metric Tonnes,09-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,199.10,Metric Tonnes,06-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,05-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,110.00,Metric Tonnes,04-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,201.50,Metric Tonnes,30-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,199.10,Metric Tonnes,29-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,188.10,Metric Tonnes,28-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.50,Metric Tonnes,23-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,165.10,Metric Tonnes,22-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,251.50,Metric Tonnes,21-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,280.00,Metric Tonnes,20-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,250.00,Metric Tonnes,16-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,280.00,Metric Tonnes,14-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,290.00,Metric Tonnes,13-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,09-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,07-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,210.00,Metric Tonnes,05-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,151.10,Metric Tonnes,24-07-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,300.00,Metric Tonnes,22-07-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,155.00,Metric Tonnes,19-07-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,160.00,Metric Tonnes,15-07-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,130.00,Metric Tonnes,12-07-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,10-07-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,08-07-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,106.00,Metric Tonnes,03-07-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,01-07-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,28-06-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,160.00,Metric Tonnes,26-06-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,24-06-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,21-06-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,19-06-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,185.00,Metric Tonnes,14-06-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,12-06-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,195.00,Metric Tonnes,10-06-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,135.00,Metric Tonnes,08-06-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,185.00,Metric Tonnes,07-06-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,241.50,Metric Tonnes,31-05-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,221.00,Metric Tonnes,29-05-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,282.50,Metric Tonnes,27-05-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,220.50,Metric Tonnes,24-05-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,250.00,Metric Tonnes,22-05-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,251.50,Metric Tonnes,20-05-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,189.50,Metric Tonnes,11-05-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,280.00,Metric Tonnes,09-05-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,310.50,Metric Tonnes,06-05-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,198.00,Metric Tonnes,03-05-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,315.00,Metric Tonnes,29-04-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,280.50,Metric Tonnes,19-04-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,320.00,Metric Tonnes,15-04-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,255.00,Metric Tonnes,05-04-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,300.00,Metric Tonnes,03-04-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,20-03-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,300.00,Metric Tonnes,18-03-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,285.00,Metric Tonnes,15-03-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,250.00,Metric Tonnes,13-03-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,130.00,Metric Tonnes,11-03-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,110.00,Metric Tonnes,07-03-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,90.00,Metric Tonnes,04-03-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,110.00,Metric Tonnes,01-03-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,29-02-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,101.00,Metric Tonnes,23-02-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,21-02-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,16-02-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,14-02-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,12-02-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,07-02-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,80.00,Metric Tonnes,05-02-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,130.00,Metric Tonnes,02-02-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,31-01-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,320.00,Metric Tonnes,29-01-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,220.00,Metric Tonnes,24-01-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,220.00,Metric Tonnes,19-01-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,120.00,Metric Tonnes,17-01-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,125.00,Metric Tonnes,12-01-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,80.00,Metric Tonnes,10-01-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,60.00,Metric Tonnes,08-01-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,85.00,Metric Tonnes,05-01-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,120.00,Metric Tonnes,03-01-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,70.00,Metric Tonnes,01-01-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,7.80,Metric Tonnes,31-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,7.10,Metric Tonnes,28-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.40,Metric Tonnes,27-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,9.80,Metric Tonnes,26-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,10.10,Metric Tonnes,24-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,8.60,Metric Tonnes,21-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,12.10,Metric Tonnes,20-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,12.30,Metric Tonnes,19-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,9.10,Metric Tonnes,17-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,0.10,Metric Tonnes,14-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,12.70,Metric Tonnes,13-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.10,Metric Tonnes,12-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.20,Metric Tonnes,11-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,6.80,Metric Tonnes,10-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,26.00,Metric Tonnes,09-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,11.10,Metric Tonnes,07-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,4.10,Metric Tonnes,06-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.20,Metric Tonnes,05-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.10,Metric Tonnes,04-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,17.40,Metric Tonnes,03-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.30,Metric Tonnes,30-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,11.50,Metric Tonnes,27-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,12.80,Metric Tonnes,26-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,4.90,Metric Tonnes,23-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,0.30,Metric Tonnes,22-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,5.00,Metric Tonnes,21-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.90,Metric Tonnes,19-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,18.50,Metric Tonnes,18-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.20,Metric Tonnes,16-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.10,Metric Tonnes,15-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.20,Metric Tonnes,14-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,29.80,Metric Tonnes,13-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,39.60,Metric Tonnes,12-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,14.40,Metric Tonnes,09-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,20.60,Metric Tonnes,08-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,20.50,Metric Tonnes,07-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,5.20,Metric Tonnes,05-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,4.50,Metric Tonnes,30-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,16.20,Metric Tonnes,29-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,0.70,Metric Tonnes,28-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,0.70,Metric Tonnes,26-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.50,Metric Tonnes,25-10-2024
