,,,,,,Daily Price Report-01-01-2024 to 31-12-2024 for Maharashtra,,,,,
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,Other,FAQ,"13,000.00","14,500.00","13,700.00",Rs./Quintal,02-03-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,100.00","14,000.00","13,050.00",Rs./Quintal,31-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,200.00","13,500.00","12,350.00",Rs./Quintal,27-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,300.00","13,400.00","12,350.00",Rs./Quintal,26-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,100.00","13,360.00","12,230.00",Rs./Quintal,25-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,500.00","13,800.00","12,650.00",Rs./Quintal,24-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,100.00","13,400.00","12,250.00",Rs./Quintal,23-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,000.00","13,300.00","12,150.00",Rs./Quintal,20-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,500.00","13,600.00","12,550.00",Rs./Quintal,19-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,500.00","13,700.00","12,600.00",Rs./Quintal,18-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,300.00","13,500.00","12,400.00",Rs./Quintal,17-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,500.00","13,600.00","12,550.00",Rs./Quintal,16-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,500.00","13,800.00","12,650.00",Rs./Quintal,13-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,600.00","13,890.00","12,745.00",Rs./Quintal,11-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,000.00","13,500.00","12,250.00",Rs./Quintal,09-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,990.00","14,100.00","13,045.00",Rs./Quintal,06-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,700.00","13,600.00","12,650.00",Rs./Quintal,05-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,300.00","13,700.00","12,500.00",Rs./Quintal,04-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,620.00","13,600.00","12,610.00",Rs./Quintal,03-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,500.00","13,500.00","12,500.00",Rs./Quintal,02-12-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,100.00","14,500.00","13,300.00",Rs./Quintal,28-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,500.00","14,300.00","12,900.00",Rs./Quintal,27-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,600.00","14,000.00","12,800.00",Rs./Quintal,26-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,550.00","14,100.00","12,825.00",Rs./Quintal,25-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"13,050.00","14,100.00","13,575.00",Rs./Quintal,22-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,500.00","14,800.00","13,650.00",Rs./Quintal,21-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,250.00","13,000.00","12,125.00",Rs./Quintal,13-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,450.00","13,700.00","12,575.00",Rs./Quintal,12-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,300.00","13,800.00","12,550.00",Rs./Quintal,11-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,850.00","13,205.00","12,527.00",Rs./Quintal,08-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,300.00","13,500.00","12,400.00",Rs./Quintal,07-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,500.00","13,800.00","12,650.00",Rs./Quintal,06-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,000.00","13,290.00","12,145.00",Rs./Quintal,05-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,100.00","13,220.00","12,160.00",Rs./Quintal,04-11-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,200.00","13,350.00","12,275.00",Rs./Quintal,25-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,100.00","13,200.00","12,150.00",Rs./Quintal,24-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,300.00","13,450.00","11,375.00",Rs./Quintal,23-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,381.00","13,400.00","12,390.00",Rs./Quintal,22-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,200.00","13,330.00","12,265.00",Rs./Quintal,21-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,500.00","13,490.00","12,495.00",Rs./Quintal,18-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,500.00","13,500.00","12,500.00",Rs./Quintal,17-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,300.00","14,100.00","13,200.00",Rs./Quintal,16-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,300.00","13,500.00","12,400.00",Rs./Quintal,14-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,000.00","13,000.00","12,000.00",Rs./Quintal,11-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,000.00","13,155.00","12,077.00",Rs./Quintal,10-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,500.00","13,300.00","12,400.00",Rs./Quintal,09-10-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,500.00","14,200.00","13,350.00",Rs./Quintal,28-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,980.00","14,050.00","13,015.00",Rs./Quintal,27-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,800.00","13,900.00","12,850.00",Rs./Quintal,26-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,550.00","14,551.00","13,550.00",Rs./Quintal,25-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,100.00","14,300.00","13,200.00",Rs./Quintal,24-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,825.00","13,955.00","12,890.00",Rs./Quintal,23-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,100.00","14,300.00","13,200.00",Rs./Quintal,21-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,000.00","13,900.00","12,950.00",Rs./Quintal,20-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,005.00","14,000.00","13,002.00",Rs./Quintal,19-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,990.00","14,400.00","13,195.00",Rs./Quintal,18-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,900.00","14,000.00","12,950.00",Rs./Quintal,13-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,800.00","13,981.00","12,890.00",Rs./Quintal,12-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,900.00","13,940.00","12,920.00",Rs./Quintal,10-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,500.00","14,440.00","13,470.00",Rs./Quintal,09-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,500.00","14,451.00","13,475.00",Rs./Quintal,06-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,600.00","14,500.00","13,550.00",Rs./Quintal,05-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,000.00","14,100.00","13,050.00",Rs./Quintal,04-09-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,680.00","14,000.00","12,840.00",Rs./Quintal,30-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,500.00","13,300.00","12,400.00",Rs./Quintal,29-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,000.00","13,000.00","12,000.00",Rs./Quintal,28-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,550.00","13,650.00","12,600.00",Rs./Quintal,23-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,500.00","13,390.00","12,445.00",Rs./Quintal,22-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,100.00","13,800.00","12,450.00",Rs./Quintal,21-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,500.00","14,300.00","12,900.00",Rs./Quintal,20-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,100.00","14,500.00","13,300.00",Rs./Quintal,16-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,400.00","14,800.00","13,600.00",Rs./Quintal,14-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,300.00","14,600.00","13,450.00",Rs./Quintal,13-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,800.00","14,900.00","13,850.00",Rs./Quintal,09-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"13,000.00","15,100.00","14,050.00",Rs./Quintal,07-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,300.00","14,900.00","13,600.00",Rs./Quintal,05-08-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,200.00","15,000.00","13,600.00",Rs./Quintal,24-07-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"13,100.00","15,500.00","14,300.00",Rs./Quintal,22-07-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"13,100.00","15,600.00","14,350.00",Rs./Quintal,19-07-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"13,300.00","15,500.00","14,400.00",Rs./Quintal,15-07-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,300.00","15,000.00","13,650.00",Rs./Quintal,12-07-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"13,000.00","15,000.00","14,000.00",Rs./Quintal,10-07-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"11,990.00","14,400.00","13,195.00",Rs./Quintal,08-07-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,500.00","15,100.00","13,800.00",Rs./Quintal,03-07-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,800.00","15,300.00","14,050.00",Rs./Quintal,01-07-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"13,100.00","15,700.00","14,400.00",Rs./Quintal,28-06-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"13,000.00","15,500.00","14,250.00",Rs./Quintal,26-06-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"12,900.00","15,300.00","14,100.00",Rs./Quintal,24-06-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"13,330.00","16,050.00","14,690.00",Rs./Quintal,21-06-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"13,525.00","16,060.00","14,792.00",Rs./Quintal,19-06-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"13,800.00","16,000.00","14,900.00",Rs./Quintal,14-06-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"13,300.00","15,930.00","14,615.00",Rs./Quintal,12-06-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"13,400.00","16,100.00","14,750.00",Rs./Quintal,10-06-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"13,600.00","16,000.00","14,800.00",Rs./Quintal,08-06-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"13,300.00","15,900.00","14,600.00",Rs./Quintal,07-06-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"14,350.00","16,800.00","15,575.00",Rs./Quintal,31-05-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"14,400.00","16,600.00","15,500.00",Rs./Quintal,29-05-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,FAQ,"15,300.00","17,500.00","16,400.00",Rs./Quintal,27-05-2024
