,,,,Daily Arrival Report-01-01-2022 to 31-12-2022 for Maharashtra,,,
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,117.00,Metric Tonnes,10-10-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,124.00,Metric Tonnes,07-10-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,71.00,Metric Tonnes,06-10-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,38.00,Metric Tonnes,04-10-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,2.00,Metric Tonnes,27-07-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,2.00,Metric Tonnes,17-06-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,2.00,Metric Tonnes,14-06-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,06-06-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,03-06-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,3.00,Metric Tonnes,31-05-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,25.00,Metric Tonnes,24-05-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,12.00,Metric Tonnes,19-05-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,26.00,Metric Tonnes,17-05-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,15.00,Metric Tonnes,12-05-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,31.00,Metric Tonnes,09-05-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,16.00,Metric Tonnes,05-05-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,35.00,Metric Tonnes,02-05-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,256.00,Metric Tonnes,28-04-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,49.00,Metric Tonnes,26-04-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,62.00,Metric Tonnes,23-04-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,84.00,Metric Tonnes,20-04-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,91.00,Metric Tonnes,18-04-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,533.00,Metric Tonnes,13-04-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,68.00,Metric Tonnes,11-04-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,96.00,Metric Tonnes,08-04-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,81.00,Metric Tonnes,06-04-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,71.00,Metric Tonnes,02-04-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,63.00,Metric Tonnes,22-03-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,77.00,Metric Tonnes,21-03-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,47.00,Metric Tonnes,16-03-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,43.00,Metric Tonnes,15-03-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,52.00,Metric Tonnes,14-03-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,77.00,Metric Tonnes,12-03-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,131.00,Metric Tonnes,10-03-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,64.00,Metric Tonnes,09-03-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,68.00,Metric Tonnes,08-03-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,59.00,Metric Tonnes,07-03-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,10.00,Metric Tonnes,05-03-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,41.00,Metric Tonnes,04-03-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,74.00,Metric Tonnes,03-03-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,141.00,Metric Tonnes,02-03-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,74.00,Metric Tonnes,28-02-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,92.00,Metric Tonnes,26-02-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,107.00,Metric Tonnes,25-02-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,116.00,Metric Tonnes,24-02-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,147.00,Metric Tonnes,23-02-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,107.00,Metric Tonnes,22-02-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,134.00,Metric Tonnes,21-02-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,45.00,Metric Tonnes,17-02-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,85.00,Metric Tonnes,16-02-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,74.00,Metric Tonnes,15-02-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,77.00,Metric Tonnes,14-02-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,30.00,Metric Tonnes,12-02-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,28.00,Metric Tonnes,11-02-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,38.00,Metric Tonnes,10-02-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,47.00,Metric Tonnes,09-02-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,68.00,Metric Tonnes,08-02-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,40.00,Metric Tonnes,04-02-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,40.00,Metric Tonnes,03-02-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,28.00,Metric Tonnes,02-02-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,34.00,Metric Tonnes,01-02-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,51.00,Metric Tonnes,27-01-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,42.00,Metric Tonnes,25-01-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,46.00,Metric Tonnes,24-01-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,19.00,Metric Tonnes,22-01-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,44.00,Metric Tonnes,21-01-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,48.00,Metric Tonnes,20-01-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,64.00,Metric Tonnes,19-01-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,74.00,Metric Tonnes,18-01-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,33.00,Metric Tonnes,10-01-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,18.00,Metric Tonnes,08-01-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,35.00,Metric Tonnes,07-01-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,17.00,Metric Tonnes,06-01-2022
Maharashtra,Hingoli,Basmat APMC,Oil Seeds,Soyabean,5.00,Metric Tonnes,01-01-2022
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,26-10-2022
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Oil Seeds,Soyabean,22.00,Metric Tonnes,24-10-2022
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Oil Seeds,Soyabean,14.00,Metric Tonnes,05-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,51.00,Metric Tonnes,31-12-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,55.00,Metric Tonnes,30-12-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,110.00,Metric Tonnes,29-12-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,80.00,Metric Tonnes,28-12-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,148.00,Metric Tonnes,27-12-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,156.00,Metric Tonnes,26-12-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,150.00,Metric Tonnes,24-12-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,60.00,Metric Tonnes,20-12-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,67.00,Metric Tonnes,19-12-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,81.00,Metric Tonnes,17-12-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,60.00,Metric Tonnes,16-12-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,90.00,Metric Tonnes,15-12-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,80.00,Metric Tonnes,14-12-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,83.00,Metric Tonnes,13-12-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,120.00,Metric Tonnes,12-12-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,113.00,Metric Tonnes,10-12-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,120.00,Metric Tonnes,09-12-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,101.00,Metric Tonnes,06-12-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,101.00,Metric Tonnes,03-12-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,110.00,Metric Tonnes,02-12-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,90.00,Metric Tonnes,30-11-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,166.00,Metric Tonnes,28-11-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,185.00,Metric Tonnes,26-11-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,250.00,Metric Tonnes,24-11-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,135.00,Metric Tonnes,21-11-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,100.00,Metric Tonnes,19-11-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,150.00,Metric Tonnes,18-11-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,226.00,Metric Tonnes,17-11-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,155.00,Metric Tonnes,16-11-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,170.00,Metric Tonnes,12-11-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,166.00,Metric Tonnes,11-11-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,253.00,Metric Tonnes,10-11-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,250.00,Metric Tonnes,09-11-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,200.00,Metric Tonnes,07-11-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,185.00,Metric Tonnes,05-11-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,160.00,Metric Tonnes,04-11-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,180.00,Metric Tonnes,03-11-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,220.00,Metric Tonnes,02-11-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,255.00,Metric Tonnes,01-11-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,250.00,Metric Tonnes,31-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,156.00,Metric Tonnes,29-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,110.00,Metric Tonnes,28-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,130.00,Metric Tonnes,27-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,100.00,Metric Tonnes,20-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,100.00,Metric Tonnes,19-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,90.00,Metric Tonnes,18-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,80.00,Metric Tonnes,17-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,29.00,Metric Tonnes,15-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,28.00,Metric Tonnes,14-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,31.00,Metric Tonnes,13-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,29.00,Metric Tonnes,12-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,28.00,Metric Tonnes,11-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,56.00,Metric Tonnes,10-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,30.00,Metric Tonnes,08-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,19.00,Metric Tonnes,07-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,18.00,Metric Tonnes,06-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,04-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,18.00,Metric Tonnes,03-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,30.00,Metric Tonnes,01-10-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,40.00,Metric Tonnes,30-09-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,50.00,Metric Tonnes,29-09-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,49.00,Metric Tonnes,28-09-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,31.00,Metric Tonnes,24-09-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,26.00,Metric Tonnes,23-09-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,31.00,Metric Tonnes,22-09-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,21.00,Metric Tonnes,20-09-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,22.00,Metric Tonnes,19-09-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,9.00,Metric Tonnes,15-09-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,14.00,Metric Tonnes,07-09-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,3.00,Metric Tonnes,05-09-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,03-09-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,21.00,Metric Tonnes,02-09-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,11.00,Metric Tonnes,30-08-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,19.00,Metric Tonnes,25-08-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,30.00,Metric Tonnes,24-08-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,31.00,Metric Tonnes,23-08-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,37.00,Metric Tonnes,22-08-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,21.00,Metric Tonnes,20-08-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,38.00,Metric Tonnes,19-08-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,21.00,Metric Tonnes,17-08-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,20.00,Metric Tonnes,13-08-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,31.00,Metric Tonnes,12-08-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,29.00,Metric Tonnes,10-08-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,20.00,Metric Tonnes,06-08-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,21.00,Metric Tonnes,05-08-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,12.00,Metric Tonnes,04-08-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,20.00,Metric Tonnes,03-08-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,02-08-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,33.00,Metric Tonnes,30-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,5.00,Metric Tonnes,29-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,21.00,Metric Tonnes,27-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,20.00,Metric Tonnes,26-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,19.00,Metric Tonnes,25-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,20.00,Metric Tonnes,23-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,36.00,Metric Tonnes,22-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,46.00,Metric Tonnes,21-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,31.00,Metric Tonnes,20-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,24.00,Metric Tonnes,19-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,15.00,Metric Tonnes,18-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,23.00,Metric Tonnes,15-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,14-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,10.00,Metric Tonnes,12-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,23.00,Metric Tonnes,11-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,17.00,Metric Tonnes,09-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,08-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,36.00,Metric Tonnes,07-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,41.00,Metric Tonnes,06-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,21.00,Metric Tonnes,05-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,33.00,Metric Tonnes,04-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,31.00,Metric Tonnes,01-07-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,33.00,Metric Tonnes,30-06-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,20.00,Metric Tonnes,27-06-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,20.00,Metric Tonnes,25-06-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,25.00,Metric Tonnes,24-06-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,9.00,Metric Tonnes,22-06-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,20.00,Metric Tonnes,21-06-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,20.00,Metric Tonnes,20-06-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,11.00,Metric Tonnes,18-06-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,10.00,Metric Tonnes,17-06-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,20.00,Metric Tonnes,15-06-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,50.00,Metric Tonnes,14-06-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,40.00,Metric Tonnes,11-06-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,30.00,Metric Tonnes,09-06-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,50.00,Metric Tonnes,07-06-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,30.00,Metric Tonnes,04-06-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,50.00,Metric Tonnes,01-06-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,60.00,Metric Tonnes,31-05-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,40.00,Metric Tonnes,28-05-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,53.00,Metric Tonnes,27-05-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,40.00,Metric Tonnes,26-05-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,50.00,Metric Tonnes,25-05-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,52.00,Metric Tonnes,24-05-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,40.00,Metric Tonnes,23-05-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,30.00,Metric Tonnes,21-05-2022
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,19.00,Metric Tonnes,20-05-2022
