,,,,Daily Arrival Report-01-01-2022 to 31-12-2022 for Maharashtra,,,
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,115.00,Metric Tonnes,23-09-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,286.00,Metric Tonnes,22-09-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,116.00,Metric Tonnes,20-09-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,275.00,Metric Tonnes,19-09-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,105.00,Metric Tonnes,16-09-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,269.00,Metric Tonnes,15-09-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,130.00,Metric Tonnes,14-09-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,310.00,Metric Tonnes,13-09-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,154.00,Metric Tonnes,05-09-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,210.00,Metric Tonnes,25-08-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,235.00,Metric Tonnes,22-08-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,232.00,Metric Tonnes,18-08-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,248.00,Metric Tonnes,16-08-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,228.00,Metric Tonnes,11-08-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,262.00,Metric Tonnes,08-08-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,225.00,Metric Tonnes,04-08-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,248.00,Metric Tonnes,02-08-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,355.00,Metric Tonnes,29-07-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,252.00,Metric Tonnes,26-07-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,279.00,Metric Tonnes,22-07-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,210.00,Metric Tonnes,20-07-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,218.00,Metric Tonnes,18-07-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,209.00,Metric Tonnes,15-07-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,202.00,Metric Tonnes,11-07-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,193.00,Metric Tonnes,08-07-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,196.00,Metric Tonnes,06-07-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,200.00,Metric Tonnes,04-07-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,185.00,Metric Tonnes,29-06-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,162.00,Metric Tonnes,27-06-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,119.00,Metric Tonnes,24-06-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,113.00,Metric Tonnes,22-06-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,112.00,Metric Tonnes,20-06-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,105.00,Metric Tonnes,17-06-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,95.00,Metric Tonnes,15-06-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,97.00,Metric Tonnes,13-06-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,104.00,Metric Tonnes,10-06-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,73.00,Metric Tonnes,08-06-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,85.00,Metric Tonnes,06-06-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,95.00,Metric Tonnes,02-06-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,101.00,Metric Tonnes,31-05-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,208.00,Metric Tonnes,24-05-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,241.00,Metric Tonnes,23-05-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,168.00,Metric Tonnes,20-05-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,145.00,Metric Tonnes,19-05-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,152.00,Metric Tonnes,18-05-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,333.00,Metric Tonnes,17-05-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,192.00,Metric Tonnes,13-05-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,243.00,Metric Tonnes,12-05-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,268.00,Metric Tonnes,11-05-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,258.00,Metric Tonnes,10-05-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,285.00,Metric Tonnes,09-05-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,51.00,Metric Tonnes,07-05-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,308.00,Metric Tonnes,04-05-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,319.00,Metric Tonnes,02-05-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,241.00,Metric Tonnes,29-04-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,234.00,Metric Tonnes,28-04-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,291.00,Metric Tonnes,27-04-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,421.00,Metric Tonnes,26-04-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,241.00,Metric Tonnes,25-04-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,251.00,Metric Tonnes,22-04-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,288.00,Metric Tonnes,21-04-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,339.00,Metric Tonnes,20-04-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,354.00,Metric Tonnes,19-04-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,257.00,Metric Tonnes,18-04-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,253.00,Metric Tonnes,16-04-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,348.00,Metric Tonnes,13-04-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,308.00,Metric Tonnes,12-04-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,321.00,Metric Tonnes,11-04-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,278.00,Metric Tonnes,08-04-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,98.00,Metric Tonnes,07-04-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,126.00,Metric Tonnes,06-04-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,143.00,Metric Tonnes,04-04-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,172.00,Metric Tonnes,02-04-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,131.00,Metric Tonnes,25-03-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,136.00,Metric Tonnes,23-03-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,126.00,Metric Tonnes,21-03-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,69.00,Metric Tonnes,16-03-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,119.00,Metric Tonnes,14-03-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,79.00,Metric Tonnes,11-03-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,99.00,Metric Tonnes,09-03-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,131.00,Metric Tonnes,07-03-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,161.00,Metric Tonnes,04-03-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,11.00,Metric Tonnes,03-03-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,115.00,Metric Tonnes,02-03-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,141.00,Metric Tonnes,28-02-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,105.00,Metric Tonnes,25-02-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,151.00,Metric Tonnes,23-02-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,148.00,Metric Tonnes,22-02-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,126.00,Metric Tonnes,21-02-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,181.00,Metric Tonnes,16-02-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,184.00,Metric Tonnes,14-02-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,49.00,Metric Tonnes,11-02-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,146.00,Metric Tonnes,10-02-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,78.00,Metric Tonnes,09-02-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,209.00,Metric Tonnes,08-02-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,170.00,Metric Tonnes,04-02-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,96.00,Metric Tonnes,03-02-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,215.00,Metric Tonnes,02-02-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,201.00,Metric Tonnes,27-01-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,224.00,Metric Tonnes,24-01-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,131.00,Metric Tonnes,21-01-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,244.00,Metric Tonnes,20-01-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,173.00,Metric Tonnes,19-01-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,193.00,Metric Tonnes,18-01-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,228.00,Metric Tonnes,10-01-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,222.00,Metric Tonnes,07-01-2022
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,211.00,Metric Tonnes,06-01-2022
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,129.00,Metric Tonnes,31-12-2022
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,51.00,Metric Tonnes,17-12-2022
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,64.00,Metric Tonnes,26-11-2022
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,118.00,Metric Tonnes,19-11-2022
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,158.00,Metric Tonnes,12-11-2022
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,251.00,Metric Tonnes,26-10-2022
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,69.00,Metric Tonnes,15-10-2022
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,22.00,Metric Tonnes,05-10-2022
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,181.00,Metric Tonnes,03-10-2022
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,114.00,Metric Tonnes,01-10-2022
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,61.00,Metric Tonnes,12-03-2022
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,143.00,Metric Tonnes,08-01-2022
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,292.00,Metric Tonnes,01-01-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,161.00,Metric Tonnes,30-12-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,168.00,Metric Tonnes,28-12-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,203.00,Metric Tonnes,26-12-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,165.00,Metric Tonnes,19-12-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,156.00,Metric Tonnes,16-12-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,143.00,Metric Tonnes,14-12-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,140.00,Metric Tonnes,12-12-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,67.00,Metric Tonnes,09-12-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,134.00,Metric Tonnes,02-12-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,225.00,Metric Tonnes,30-11-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,255.00,Metric Tonnes,18-11-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,166.00,Metric Tonnes,16-11-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,11-11-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,140.00,Metric Tonnes,09-11-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,160.00,Metric Tonnes,07-11-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,130.00,Metric Tonnes,04-11-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,02-11-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,90.00,Metric Tonnes,31-10-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,60.00,Metric Tonnes,28-10-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,156.00,Metric Tonnes,19-10-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,110.00,Metric Tonnes,17-10-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,163.00,Metric Tonnes,14-10-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,90.00,Metric Tonnes,12-10-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,165.00,Metric Tonnes,10-10-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,90.00,Metric Tonnes,07-10-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,220.00,Metric Tonnes,28-09-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,288.00,Metric Tonnes,23-09-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,120.00,Metric Tonnes,22-09-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,184.00,Metric Tonnes,20-09-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,183.00,Metric Tonnes,07-09-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,63.00,Metric Tonnes,05-09-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,60.00,Metric Tonnes,02-09-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,183.00,Metric Tonnes,10-08-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,06-08-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,162.00,Metric Tonnes,05-08-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,134.00,Metric Tonnes,04-08-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,03-08-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,112.00,Metric Tonnes,02-08-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,29-07-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,160.00,Metric Tonnes,27-07-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,210.00,Metric Tonnes,25-07-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,203.00,Metric Tonnes,22-07-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,20-07-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,143.00,Metric Tonnes,18-07-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,139.00,Metric Tonnes,15-07-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,16.00,Metric Tonnes,13-07-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,80.00,Metric Tonnes,11-07-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,149.00,Metric Tonnes,08-07-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,174.00,Metric Tonnes,06-07-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,253.00,Metric Tonnes,04-07-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,289.00,Metric Tonnes,01-07-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,134.00,Metric Tonnes,27-06-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,115.00,Metric Tonnes,24-06-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,106.00,Metric Tonnes,22-06-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,110.00,Metric Tonnes,20-06-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,90.00,Metric Tonnes,17-06-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,15-06-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,13-06-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,265.00,Metric Tonnes,10-06-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,01-06-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,225.00,Metric Tonnes,27-05-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,25-05-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,250.00,Metric Tonnes,23-05-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,177.00,Metric Tonnes,20-05-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,266.00,Metric Tonnes,18-05-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,11-05-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,256.00,Metric Tonnes,09-05-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,320.00,Metric Tonnes,04-05-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,190.00,Metric Tonnes,29-04-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,300.00,Metric Tonnes,25-04-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,510.00,Metric Tonnes,18-04-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,506.00,Metric Tonnes,11-04-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,04-04-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,200.00,Metric Tonnes,24-03-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,280.00,Metric Tonnes,21-03-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,180.00,Metric Tonnes,14-03-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,75.00,Metric Tonnes,11-03-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,10-03-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,07-03-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,112.00,Metric Tonnes,03-03-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,120.00,Metric Tonnes,28-02-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,24-02-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,60.00,Metric Tonnes,21-02-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,18-02-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,50.00,Metric Tonnes,16-02-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,133.00,Metric Tonnes,14-02-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,145.00,Metric Tonnes,11-02-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,150.00,Metric Tonnes,09-02-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,80.00,Metric Tonnes,04-02-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,128.00,Metric Tonnes,24-01-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,96.00,Metric Tonnes,21-01-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,151.00,Metric Tonnes,19-01-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,90.00,Metric Tonnes,17-01-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,105.00,Metric Tonnes,12-01-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,110.00,Metric Tonnes,10-01-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,80.00,Metric Tonnes,05-01-2022
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,120.00,Metric Tonnes,03-01-2022
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Spices,Turmeric,7.00,Metric Tonnes,13-06-2022
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Spices,Turmeric,6.00,Metric Tonnes,11-06-2022
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Spices,Turmeric,11.00,Metric Tonnes,07-06-2022
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Spices,Turmeric,10.00,Metric Tonnes,06-06-2022
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Spices,Turmeric,9.00,Metric Tonnes,04-06-2022
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Spices,Turmeric,9.00,Metric Tonnes,03-06-2022
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Spices,Turmeric,12.00,Metric Tonnes,31-05-2022
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Spices,Turmeric,10.00,Metric Tonnes,30-05-2022
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Spices,Turmeric,7.00,Metric Tonnes,28-05-2022
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,7.00,Metric Tonnes,31-12-2022
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.00,Metric Tonnes,29-12-2022
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.00,Metric Tonnes,28-12-2022
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,4.00,Metric Tonnes,23-12-2022
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,17.00,Metric Tonnes,21-12-2022
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,26.00,Metric Tonnes,20-12-2022
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,5.00,Metric Tonnes,17-12-2022
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,10.00,Metric Tonnes,16-12-2022
