,,,,Daily Arrival Report-01-01-2026 to 16-04-2026 for Maharashtra,,,
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,27.30,Metric Tonnes,12-03-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,14.90,Metric Tonnes,11-03-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,19.80,Metric Tonnes,10-03-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,22.40,Metric Tonnes,06-03-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,14.70,Metric Tonnes,05-03-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,4.60,Metric Tonnes,04-03-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.10,Metric Tonnes,02-03-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,10.10,Metric Tonnes,27-02-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,14.20,Metric Tonnes,25-02-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,36.30,Metric Tonnes,24-02-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.10,Metric Tonnes,20-02-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,19.40,Metric Tonnes,18-02-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,18.30,Metric Tonnes,17-02-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.10,Metric Tonnes,16-02-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,12.40,Metric Tonnes,13-02-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.30,Metric Tonnes,12-02-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,24.10,Metric Tonnes,11-02-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,8.60,Metric Tonnes,10-02-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,10.00,Metric Tonnes,06-02-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,6.10,Metric Tonnes,04-02-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.70,Metric Tonnes,03-02-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.30,Metric Tonnes,30-01-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.40,Metric Tonnes,28-01-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.00,Metric Tonnes,27-01-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.90,Metric Tonnes,23-01-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,4.40,Metric Tonnes,22-01-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.10,Metric Tonnes,21-01-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.00,Metric Tonnes,19-01-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.60,Metric Tonnes,14-01-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,5.90,Metric Tonnes,13-01-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.00,Metric Tonnes,09-01-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,19.40,Metric Tonnes,08-01-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.30,Metric Tonnes,07-01-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,13.80,Metric Tonnes,06-01-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,7.40,Metric Tonnes,02-01-2026
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,5.20,Metric Tonnes,01-01-2026
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Spices,Turmeric,10.00,Metric Tonnes,30-03-2026

