,,,,,,Daily Price Report-01-01-2025 to 31-12-2025 for Maharashtra,,,,,
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,Other,Local,"12,500.00","17,000.00","14,750.00",Rs./Quintal,02-04-2025
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,Other,Local,"10,000.00","14,655.00","12,327.00",Rs./Quintal,13-02-2025
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,Other,Local,"9,405.00","14,560.00","11,982.00",Rs./Quintal,05-02-2025
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,Other,Local,"10,500.00","14,400.00","12,450.00",Rs./Quintal,03-02-2025
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,Other,Local,"10,000.00","14,500.00","12,250.00",Rs./Quintal,30-01-2025
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,Other,Local,"10,005.00","14,705.00","12,355.00",Rs./Quintal,27-01-2025
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,Other,FAQ,"10,000.00","14,590.00","12,295.00",Rs./Quintal,20-01-2025
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,Other,FAQ,"11,505.00","15,905.00","13,705.00",Rs./Quintal,16-01-2025
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,Other,FAQ,"9,005.00","15,000.00","12,002.00",Rs./Quintal,13-01-2025
Maharashtra,Hingoli,Basmat APMC,Spices,Turmeric,Other,FAQ,"10,005.00","16,005.00","13,005.00",Rs./Quintal,06-01-2025
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,Other,Local,"10,005.00","13,005.00","11,871.00",Rs./Quintal,12-07-2025
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,Other,Local,"10,000.00","13,200.00","11,284.00",Rs./Quintal,21-06-2025
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,Other,Local,"10,000.00","13,200.00","12,318.00",Rs./Quintal,31-05-2025
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,Other,Local,"11,000.00","13,500.00","12,252.00",Rs./Quintal,10-05-2025
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,Other,Local,"11,500.00","14,375.00","12,937.00",Rs./Quintal,27-04-2025
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,Other,Local,"12,000.00","14,700.00","13,500.00",Rs./Quintal,16-04-2025
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,Other,Local,"6,505.00","13,410.00","12,620.00",Rs./Quintal,24-03-2025
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,Other,Local,"10,900.00","13,800.00","13,000.00",Rs./Quintal,22-03-2025
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,Other,Local,"10,000.00","12,051.00","11,200.00",Rs./Quintal,08-03-2025
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,Other,FAQ,"12,000.00","14,400.00","12,302.00",Rs./Quintal,18-01-2025
Maharashtra,Hingoli,Basmat(Kurunda) APMC,Spices,Turmeric,Other,FAQ,"12,300.00","15,000.00","13,066.00",Rs./Quintal,04-01-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"14,100.00","16,500.00","15,300.00",Rs./Quintal,31-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"14,500.00","17,000.00","15,750.00",Rs./Quintal,30-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"14,300.00","16,890.00","15,595.00",Rs./Quintal,29-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"14,000.00","16,500.00","15,250.00",Rs./Quintal,26-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"14,100.00","16,600.00","15,350.00",Rs./Quintal,25-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"13,500.00","15,900.00","14,700.00",Rs./Quintal,24-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"13,300.00","15,800.00","14,550.00",Rs./Quintal,23-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"13,500.00","15,900.00","14,700.00",Rs./Quintal,22-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"13,000.00","15,900.00","14,450.00",Rs./Quintal,18-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,500.00","15,600.00","14,050.00",Rs./Quintal,17-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,800.00","15,600.00","14,200.00",Rs./Quintal,16-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,700.00","15,200.00","13,950.00",Rs./Quintal,15-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,500.00","15,000.00","13,700.00",Rs./Quintal,12-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,500.00","15,100.00","13,800.00",Rs./Quintal,11-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,400.00","14,900.00","13,650.00",Rs./Quintal,10-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,500.00","15,100.00","13,800.00",Rs./Quintal,09-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,000.00","14,800.00","13,400.00",Rs./Quintal,08-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,500.00","14,850.00","13,675.00",Rs./Quintal,05-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,300.00","14,800.00","13,550.00",Rs./Quintal,04-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,800.00","15,000.00","13,900.00",Rs./Quintal,03-12-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"13,000.00","15,000.00","14,000.00",Rs./Quintal,26-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,300.00","14,300.00","13,300.00",Rs./Quintal,25-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,050.00","14,050.00","13,050.00",Rs./Quintal,24-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,800.00","14,800.00","13,800.00",Rs./Quintal,21-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,600.00","14,600.00","13,600.00",Rs./Quintal,19-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,500.00","14,600.00","13,550.00",Rs./Quintal,18-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,800.00","14,800.00","13,800.00",Rs./Quintal,17-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,500.00","14,800.00","13,650.00",Rs./Quintal,14-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,500.00","14,990.00","13,745.00",Rs./Quintal,13-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,700.00","15,000.00","13,850.00",Rs./Quintal,12-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"13,000.00","15,000.00","14,000.00",Rs./Quintal,11-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"12,400.00","14,800.00","13,600.00",Rs./Quintal,10-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"11,900.00","14,200.00","13,050.00",Rs./Quintal,08-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"11,500.00","14,000.00","12,750.00",Rs./Quintal,07-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"11,900.00","14,500.00","13,200.00",Rs./Quintal,05-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"11,500.00","14,100.00","12,800.00",Rs./Quintal,04-11-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"11,000.00","14,000.00","12,500.00",Rs./Quintal,31-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"11,900.00","14,200.00","13,050.00",Rs./Quintal,30-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"11,300.00","13,900.00","12,600.00",Rs./Quintal,29-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"11,800.00","13,800.00","12,800.00",Rs./Quintal,28-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"11,500.00","13,608.00","12,550.00",Rs./Quintal,27-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"11,000.00","14,000.00","12,500.00",Rs./Quintal,16-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"11,300.00","13,800.00","12,250.00",Rs./Quintal,15-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"11,500.00","13,900.00","12,700.00",Rs./Quintal,14-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,700.00","13,200.00","11,950.00",Rs./Quintal,13-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,100.00","12,500.00","11,300.00",Rs./Quintal,09-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,800.00","13,155.00","11,977.00",Rs./Quintal,08-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,100.00","12,500.00","11,300.00",Rs./Quintal,07-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,100.00","12,500.00","11,300.00",Rs./Quintal,06-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,000.00","12,100.00","11,050.00",Rs./Quintal,03-10-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,100.00","12,100.00","11,100.00",Rs./Quintal,30-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,200.00","12,200.00","11,200.00",Rs./Quintal,29-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"9,500.00","11,600.00","10,550.00",Rs./Quintal,26-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"9,840.00","11,840.00","10,840.00",Rs./Quintal,25-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"9,950.00","11,800.00","10,875.00",Rs./Quintal,24-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"9,900.00","11,800.00","10,850.00",Rs./Quintal,23-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"9,500.00","11,500.00","10,500.00",Rs./Quintal,19-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"9,500.00","11,500.00","10,500.00",Rs./Quintal,18-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"9,500.00","11,500.00","10,500.00",Rs./Quintal,16-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"9,900.00","11,800.00","10,850.00",Rs./Quintal,15-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,000.00","11,900.00","10,950.00",Rs./Quintal,13-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,000.00","12,000.00","11,000.00",Rs./Quintal,12-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,100.00","12,000.00","11,050.00",Rs./Quintal,10-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"9,500.00","11,500.00","10,500.00",Rs./Quintal,09-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,100.00","12,200.00","11,150.00",Rs./Quintal,08-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,000.00","12,000.00","11,000.00",Rs./Quintal,05-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"9,500.00","11,500.00","10,500.00",Rs./Quintal,04-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"9,600.00","11,860.00","10,730.00",Rs./Quintal,03-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"9,500.00","11,800.00","10,650.00",Rs./Quintal,02-09-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,000.00","11,800.00","10,900.00",Rs./Quintal,21-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,000.00","12,100.00","11,050.00",Rs./Quintal,20-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,000.00","12,000.00","11,000.00",Rs./Quintal,19-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,005.00","12,005.00","11,005.00",Rs./Quintal,18-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,000.00","12,000.00","11,000.00",Rs./Quintal,14-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"9,900.00","11,800.00","10,850.00",Rs./Quintal,13-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,100.00","12,100.00","11,100.00",Rs./Quintal,12-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"9,700.00","11,700.00","10,700.00",Rs./Quintal,11-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,100.00","12,100.00","11,100.00",Rs./Quintal,08-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,000.00","12,000.00","11,000.00",Rs./Quintal,07-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,000.00","12,400.00","11,200.00",Rs./Quintal,06-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,200.00","12,200.00","11,200.00",Rs./Quintal,05-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,100.00","12,225.00","11,162.00",Rs./Quintal,02-08-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,000.00","12,100.00","11,050.00",Rs./Quintal,31-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,100.00","12,000.00","11,050.00",Rs./Quintal,30-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,000.00","12,000.00","11,000.00",Rs./Quintal,28-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,500.00","12,500.00","11,500.00",Rs./Quintal,23-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,500.00","12,350.00","11,425.00",Rs./Quintal,22-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,200.00","12,500.00","11,350.00",Rs./Quintal,21-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,100.00","12,600.00","11,350.00",Rs./Quintal,18-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,500.00","12,700.00","11,600.00",Rs./Quintal,17-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,000.00","12,500.00","11,250.00",Rs./Quintal,16-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,000.00","12,500.00","11,250.00",Rs./Quintal,15-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,755.00","12,755.00","11,755.00",Rs./Quintal,14-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,640.00","12,640.00","11,640.00",Rs./Quintal,11-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,500.00","12,500.00","11,500.00",Rs./Quintal,10-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,500.00","12,500.00","11,500.00",Rs./Quintal,09-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,500.00","12,600.00","11,550.00",Rs./Quintal,08-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,800.00","12,800.00","11,800.00",Rs./Quintal,07-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,500.00","12,500.00","11,500.00",Rs./Quintal,04-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,500.00","12,500.00","11,500.00",Rs./Quintal,03-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,500.00","12,400.00","11,450.00",Rs./Quintal,02-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,500.00","13,000.00","11,750.00",Rs./Quintal,01-07-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,500.00","12,500.00","11,500.00",Rs./Quintal,30-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,600.00","12,600.00","11,600.00",Rs./Quintal,27-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,250.00","12,250.00","11,250.00",Rs./Quintal,26-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,600.00","12,950.00","11,775.00",Rs./Quintal,24-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"11,000.00","13,000.00","12,000.00",Rs./Quintal,23-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,800.00","12,800.00","11,800.00",Rs./Quintal,20-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,700.00","12,800.00","11,750.00",Rs./Quintal,19-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,800.00","12,800.00","11,800.00",Rs./Quintal,18-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,000.00","12,800.00","11,400.00",Rs./Quintal,17-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,500.00","12,900.00","11,700.00",Rs./Quintal,16-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,900.00","13,000.00","11,950.00",Rs./Quintal,13-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,860.00","12,860.00","11,860.00",Rs./Quintal,12-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,700.00","13,200.00","11,950.00",Rs./Quintal,11-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,950.00","12,950.00","11,950.00",Rs./Quintal,10-06-2025
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,Other,Local,"10,700.00","13,200.00","11,950.00",Rs./Quintal,09-06-2025
