,,,,,,Daily Price Report-01-01-2023 to 31-12-2023 for Maharashtra,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Price Date
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,751.00","5,088.00","4,920.00",Rs./Quintal,10-02-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,079.00","5,129.00","5,104.00",Rs./Quintal,09-02-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,700.00","5,129.00","4,915.00",Rs./Quintal,08-02-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,800.00","5,109.00","4,954.00",Rs./Quintal,07-02-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,846.00","5,109.00","4,477.00",Rs./Quintal,06-02-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,950.00","5,061.00","5,006.00",Rs./Quintal,04-02-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,700.00","5,035.00","4,868.00",Rs./Quintal,03-02-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,850.00","5,119.00","4,985.00",Rs./Quintal,01-02-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,200.00","5,159.00","4,680.00",Rs./Quintal,31-01-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,900.00","5,179.00","5,040.00",Rs./Quintal,30-01-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,500.00","5,159.00","4,329.00",Rs./Quintal,28-01-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,049.00","5,165.00","4,607.00",Rs./Quintal,27-01-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,800.00","5,141.00","4,970.00",Rs./Quintal,25-01-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,500.00","5,200.00","4,850.00",Rs./Quintal,24-01-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,400.00","5,325.00","4,862.00",Rs./Quintal,23-01-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,007.00","5,161.00","5,084.00",Rs./Quintal,21-01-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,249.00","5,301.00","4,775.00",Rs./Quintal,17-01-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,175.00","5,259.00","5,217.00",Rs./Quintal,14-01-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,521.00","5,325.00","4,923.00",Rs./Quintal,11-01-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,700.00","5,451.00","5,075.00",Rs./Quintal,10-01-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,747.00","5,250.00","4,999.00",Rs./Quintal,07-01-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,747.00","5,313.00","5,030.00",Rs./Quintal,05-01-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,859.00","5,319.00","5,089.00",Rs./Quintal,04-01-2023
Maharashtra,Nanded,Bhokar APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,000.00","5,450.00","4,725.00",Rs./Quintal,02-01-2023
Maharashtra,Nanded,Hadgaon APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,700.00","4,800.00","4,750.00",Rs./Quintal,07-11-2023
Maharashtra,Nanded,Hadgaon APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,600.00","4,800.00","4,700.00",Rs./Quintal,06-11-2023
Maharashtra,Nanded,Hadgaon APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,600.00","4,700.00","4,650.00",Rs./Quintal,02-11-2023
Maharashtra,Nanded,Hadgaon APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,800.00","5,100.00","4,950.00",Rs./Quintal,04-02-2023
Maharashtra,Nanded,Hadgaon APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,800.00","5,175.00","4,975.00",Rs./Quintal,03-02-2023
Maharashtra,Nanded,Hadgaon APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,800.00","5,150.00","4,975.00",Rs./Quintal,02-02-2023
Maharashtra,Nanded,Hadgaon APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,800.00","5,200.00","4,950.00",Rs./Quintal,01-02-2023
Maharashtra,Nanded,Hadgaon APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,200.00","5,400.00","5,300.00",Rs./Quintal,07-01-2023
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,600.00","4,700.00","4,650.00",Rs./Quintal,02-11-2023
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,800.00","5,150.00","4,975.00",Rs./Quintal,04-02-2023
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,800.00","5,150.00","4,975.00",Rs./Quintal,03-02-2023
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,900.00","5,200.00","5,025.00",Rs./Quintal,01-02-2023
Maharashtra,Nanded,Hadgaon(Tamsa) APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,200.00","5,400.00","5,300.00",Rs./Quintal,07-01-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,700.00","4,750.00","4,725.00",Rs./Quintal,30-12-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,700.00","4,795.00","4,750.00",Rs./Quintal,28-12-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,700.00","4,775.00","4,750.00",Rs./Quintal,26-12-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,700.00","4,850.00","4,800.00",Rs./Quintal,23-12-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,750.00","4,850.00","4,800.00",Rs./Quintal,22-12-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,800.00","4,875.00","4,850.00",Rs./Quintal,21-12-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,850.00","4,910.00","4,875.00",Rs./Quintal,19-12-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,800.00","4,900.00","4,875.00",Rs./Quintal,15-12-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,800.00","4,925.00","4,900.00",Rs./Quintal,12-12-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,790.00","4,900.00","4,875.00",Rs./Quintal,11-12-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","4,875.00","4,850.00",Rs./Quintal,09-12-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,800.00","4,875.00","4,850.00",Rs./Quintal,08-12-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,700.00","4,850.00","4,800.00",Rs./Quintal,07-12-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,800.00","4,875.00","4,850.00",Rs./Quintal,06-12-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,800.00","4,900.00","4,850.00",Rs./Quintal,05-12-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,880.00","4,925.00","4,900.00",Rs./Quintal,04-12-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,875.00","4,925.00","4,878.00",Rs./Quintal,03-12-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","4,925.00","4,875.00",Rs./Quintal,02-12-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,950.00","5,075.00","5,000.00",Rs./Quintal,29-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"5,000.00","5,075.00","5,050.00",Rs./Quintal,28-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"5,000.00","5,125.00","5,100.00",Rs./Quintal,26-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Yellow,FAQ,"5,000.00","5,100.00","5,050.00",Rs./Quintal,25-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"5,000.00","5,150.00","5,100.00",Rs./Quintal,24-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"5,000.00","5,200.00","5,100.00",Rs./Quintal,23-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"5,100.00","5,200.00","5,150.00",Rs./Quintal,22-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"5,050.00","5,150.00","5,100.00",Rs./Quintal,21-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"5,100.00","5,175.00","5,100.00",Rs./Quintal,20-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"5,000.00","5,150.00","5,100.00",Rs./Quintal,18-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"5,000.00","5,251.00","5,150.00",Rs./Quintal,17-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"5,100.00","5,250.00","5,150.00",Rs./Quintal,16-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"5,000.00","5,175.00","5,100.00",Rs./Quintal,15-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"5,050.00","5,125.00","5,111.00",Rs./Quintal,14-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,900.00","5,050.00","5,000.00",Rs./Quintal,13-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","5,000.00","4,950.00",Rs./Quintal,11-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,700.00","4,950.00","4,850.00",Rs./Quintal,10-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,750.00","4,910.00","4,850.00",Rs./Quintal,09-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,750.00","4,925.00","4,850.00",Rs./Quintal,08-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,750.00","4,910.00","4,800.00",Rs./Quintal,07-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,650.00","4,870.00","4,800.00",Rs./Quintal,06-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,625.00","4,790.00","4,700.00",Rs./Quintal,03-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,600.00","4,795.00","4,625.00",Rs./Quintal,02-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,580.00","4,790.00","4,700.00",Rs./Quintal,01-11-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,560.00","4,790.00","4,700.00",Rs./Quintal,31-10-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,400.00","4,775.00","4,650.00",Rs./Quintal,30-10-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,425.00","4,775.00","4,500.00",Rs./Quintal,29-10-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,300.00","4,775.00","4,400.00",Rs./Quintal,28-10-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,400.00","4,775.00","4,625.00",Rs./Quintal,27-10-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,400.00","4,750.00","4,700.00",Rs./Quintal,26-10-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,300.00","4,750.00","4,675.00",Rs./Quintal,25-10-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"3,200.00","3,900.00","3,750.00",Rs./Quintal,24-10-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,300.00","4,850.00","4,700.00",Rs./Quintal,23-10-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,300.00","4,700.00","4,600.00",Rs./Quintal,22-10-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,300.00","4,650.00","4,500.00",Rs./Quintal,21-10-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,200.00","4,650.00","4,400.00",Rs./Quintal,19-10-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,350.00","4,750.00","4,400.00",Rs./Quintal,18-10-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,300.00","4,625.00","4,500.00",Rs./Quintal,17-10-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,250.00","4,750.00","4,400.00",Rs./Quintal,16-10-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,200.00","4,650.00","4,300.00",Rs./Quintal,14-10-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,450.00","4,700.00","4,600.00",Rs./Quintal,10-10-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,500.00","4,800.00","4,600.00",Rs./Quintal,07-10-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,450.00","4,750.00","4,500.00",Rs./Quintal,06-10-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","4,980.00","4,925.00",Rs./Quintal,30-09-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,750.00","4,950.00","4,850.00",Rs./Quintal,29-09-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,900.00","5,000.00","4,950.00",Rs./Quintal,26-09-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,860.00","4,990.00","4,950.00",Rs./Quintal,21-09-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,950.00","5,000.00","4,975.00",Rs./Quintal,19-09-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,750.00","5,000.00","4,950.00",Rs./Quintal,17-09-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,750.00","5,000.00","4,900.00",Rs./Quintal,16-09-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,850.00","5,000.00","4,950.00",Rs./Quintal,12-09-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,750.00","5,000.00","4,950.00",Rs./Quintal,09-09-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,750.00","4,975.00","4,800.00",Rs./Quintal,07-09-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,700.00","4,950.00","4,850.00",Rs./Quintal,02-09-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,750.00","4,975.00","4,925.00",Rs./Quintal,31-08-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,700.00","4,975.00","4,850.00",Rs./Quintal,30-08-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,750.00","4,980.00","4,850.00",Rs./Quintal,29-08-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,750.00","4,980.00","4,900.00",Rs./Quintal,28-08-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,750.00","4,975.00","4,900.00",Rs./Quintal,24-08-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,750.00","4,980.00","4,900.00",Rs./Quintal,23-08-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","4,975.00","4,920.00",Rs./Quintal,20-08-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,900.00","4,975.00","4,950.00",Rs./Quintal,19-08-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,750.00","4,975.00","4,925.00",Rs./Quintal,17-08-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,750.00","4,975.00","4,900.00",Rs./Quintal,16-08-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,700.00","4,975.00","4,900.00",Rs./Quintal,14-08-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,750.00","4,975.00","4,900.00",Rs./Quintal,11-08-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,750.00","4,975.00","4,925.00",Rs./Quintal,09-08-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","4,985.00","4,950.00",Rs./Quintal,08-08-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,900.00","4,980.00","4,950.00",Rs./Quintal,07-08-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,875.00","4,985.00","4,910.00",Rs./Quintal,05-08-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,700.00","4,985.00","4,950.00",Rs./Quintal,04-08-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,750.00","4,980.00","4,925.00",Rs./Quintal,03-08-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,830.00","4,975.00","4,900.00",Rs./Quintal,02-08-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","4,975.00","4,900.00",Rs./Quintal,01-08-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,750.00","4,975.00","4,925.00",Rs./Quintal,31-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,750.00","4,980.00","4,900.00",Rs./Quintal,30-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,700.00","4,950.00","4,800.00",Rs./Quintal,29-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,875.00","4,985.00","4,900.00",Rs./Quintal,26-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,860.00","4,985.00","4,975.00",Rs./Quintal,25-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,875.00","4,980.00","4,900.00",Rs./Quintal,24-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,875.00","4,985.00","4,900.00",Rs./Quintal,23-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,800.00","4,975.00","4,950.00",Rs./Quintal,21-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,800.00","4,975.00","4,950.00",Rs./Quintal,20-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,800.00","4,975.00","4,900.00",Rs./Quintal,16-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,875.00","4,975.00","4,880.00",Rs./Quintal,14-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","5,000.00","4,975.00",Rs./Quintal,13-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","4,975.00","4,900.00",Rs./Quintal,12-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,950.00","5,000.00","4,975.00",Rs./Quintal,11-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","4,975.00","4,900.00",Rs./Quintal,08-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,875.00","4,985.00","4,955.00",Rs./Quintal,07-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","5,000.00","4,950.00",Rs./Quintal,06-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,875.00","4,975.00","4,900.00",Rs./Quintal,05-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","5,000.00","4,950.00",Rs./Quintal,04-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","4,975.00","4,900.00",Rs./Quintal,03-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,800.00","4,950.00","4,875.00",Rs./Quintal,01-07-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,825.00","4,975.00","4,900.00",Rs./Quintal,30-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,875.00","4,925.00","4,900.00",Rs./Quintal,28-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,800.00","4,950.00","4,900.00",Rs./Quintal,27-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","4,950.00","4,900.00",Rs./Quintal,26-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","4,950.00","4,900.00",Rs./Quintal,23-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","5,000.00","4,950.00",Rs./Quintal,22-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,900.00","5,000.00","4,950.00",Rs./Quintal,20-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,980.00","5,100.00","5,050.00",Rs./Quintal,19-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","5,050.00","4,950.00",Rs./Quintal,17-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","5,000.00","4,950.00",Rs./Quintal,16-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,950.00","5,000.00","4,975.00",Rs./Quintal,15-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,850.00","5,000.00","4,900.00",Rs./Quintal,14-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,875.00","4,980.00","4,900.00",Rs./Quintal,13-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","5,000.00","4,975.00",Rs./Quintal,12-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","5,000.00","4,975.00",Rs./Quintal,11-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,875.00","5,000.00","4,900.00",Rs./Quintal,10-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","5,000.00","4,950.00",Rs./Quintal,08-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","5,000.00","4,950.00",Rs./Quintal,07-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,875.00","4,950.00","4,900.00",Rs./Quintal,06-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","5,000.00","4,900.00",Rs./Quintal,05-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,950.00","5,025.00","4,975.00",Rs./Quintal,03-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,425.00","4,610.00","4,550.00",Rs./Quintal,01-06-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","5,050.00","4,900.00",Rs./Quintal,31-05-2023
Maharashtra,Parbhani,Parbhani APMC,Oil Seeds,Soyabean,Other,FAQ,"4,850.00","5,050.00","4,950.00",Rs./Quintal,30-05-2023
